Tissue	adiposesubcutaneous
N_samples	295
Chr	1
Gene	ENSG00000116299.12
SNP	rs28715911
Gene_list	ENSG00000162069.10	ENSG00000007062.7	ENSG00000171243.7	ENSG00000117115.8	ENSG00000158055.11	ENSG00000131941.3	ENSG00000124664.6	ENSG00000135373.8	ENSG00000141750.6	ENSG00000131746.8	ENSG00000108244.12	ENSG00000167183.2	ENSG00000119888.6	ENSG00000088002.7	ENSG00000185479.5	ENSG00000170426.1	ENSG00000176387.6	ENSG00000116039.7	ENSG00000134873.5	ENSG00000116299.12	ENSG00000114547.5	ENSG00000196542.4	ENSG00000163435.11	ENSG00000182600.5
Gene expression stats (Y^T * Y): 
285.302015061	146.527458623	186.9255977	141.021160185	-128.614031675	155.621942067	214.009960744	233.718268344	145.80947794	168.7476858	192.15487656	227.191879607	190.531891835	-118.616247094	154.825285497	-133.546185573	165.085209163	167.487862857	160.700126607	203.240337369	203.171579684	183.801307146	169.149325609	175.78685622
146.527458623	285.302015061	174.67271037	130.877058318	-151.759751904	165.759526638	194.53691084	185.75343989	127.742285318	128.616825159	143.709424828	190.573858559	184.521424688	-160.938699911	127.499477332	-161.617162849	137.829324431	143.273069512	157.015622314	186.46474775	158.590300713	147.853609698	140.420443837	165.755818512
186.9255977	174.67271037	285.302015061	166.365568002	-159.26372887	164.556653822	242.669908345	224.333504494	151.35193123	170.049010185	174.402882477	234.474932217	211.297426517	-175.158680161	164.249324175	-175.057378047	181.224861432	182.47433258	189.394989978	223.576135197	186.09387587	165.574996838	173.095599788	208.627264855
141.021160185	130.877058318	166.365568002	285.302015061	-132.740609625	154.85053037	174.563210466	169.364567602	124.94571171	132.872439606	157.185683571	176.518868458	149.252923236	-151.004473862	137.153490318	-146.991183829	150.554531443	139.35912846	142.421964392	177.685543638	148.663127972	135.941258562	120.112934945	152.294721877
-128.614031675	-151.759751904	-159.26372887	-132.740609625	285.302015061	-155.364363499	-179.31127455	-171.176723096	-117.442256153	-65.7692643771	-102.257877853	-189.229538477	-173.491781271	219.797355936	-118.705277757	204.368377405	-133.678164832	-132.134228831	-145.054090903	-172.400768112	-150.358939892	-117.007380816	-105.819187379	-151.354429004
155.621942067	165.759526638	164.556653822	154.85053037	-155.364363499	285.302015061	189.194171727	188.992035365	148.392978651	148.785853674	160.900424314	201.083943854	174.208661806	-153.812958127	157.883287435	-155.36324373	167.514573484	161.483401711	170.337621705	177.476836646	160.940080461	171.333372234	153.846499427	180.138850773
214.009960744	194.53691084	242.669908345	174.563210466	-179.31127455	189.194171727	285.302015061	248.038254864	179.769308756	203.608577889	204.921396686	267.677403012	233.433196794	-186.161499678	192.581965905	-186.254808549	211.573691997	208.662559649	209.04259376	253.58250085	207.598510291	187.816194533	184.287762287	235.878716028
233.718268344	185.75343989	224.333504494	169.364567602	-171.176723096	188.992035365	248.038254864	285.302015061	177.532697161	182.290800786	187.524345129	255.2700374	224.07719901	-185.147524924	188.196105997	-199.082953682	192.300183629	195.535913419	192.13284282	237.736284249	197.346081279	186.988444909	214.901162235	209.343336896
145.80947794	127.742285318	151.35193123	124.94571171	-117.442256153	148.392978651	179.769308756	177.532697161	285.302015061	173.914394553	153.530190397	187.167161948	155.586360044	-113.719745789	163.354579298	-121.575325966	177.027374253	177.90458749	160.703756338	171.904837756	158.719252074	141.094524562	144.677345319	169.971142811
168.7476858	128.616825159	170.049010185	132.872439606	-65.7692643771	148.785853674	203.608577889	182.290800786	173.914394553	285.302015061	207.879951497	188.664715253	162.415758495	-79.6969777988	218.473505823	-109.95767921	192.748698861	191.013911203	165.347806137	195.412690432	169.74761245	155.439752843	172.578340546	194.38034215
192.15487656	143.709424828	174.402882477	157.185683571	-102.257877853	160.900424314	204.921396686	187.524345129	153.530190397	207.879951497	285.302015061	203.617675573	180.451910984	-95.4547050167	181.8310777	-91.3814791344	179.161641618	174.147854895	155.126601336	196.200358307	184.604612628	160.809398521	112.493173462	176.044444712
227.191879607	190.573858559	234.474932217	176.518868458	-189.229538477	201.083943854	267.677403012	255.2700374	187.167161948	188.664715253	203.617675573	285.302015061	240.48214113	-190.264559904	183.624530092	-186.94819791	215.268305726	210.856705979	206.300584095	249.813186511	213.286256045	198.452647192	185.609643705	230.303840194
190.531891835	184.521424688	211.297426517	149.252923236	-173.491781271	174.208661806	233.433196794	224.07719901	155.586360044	162.415758495	180.451910984	240.48214113	285.302015061	-170.544264792	162.582239992	-167.444806624	190.009023263	186.306879415	187.64019533	215.661592837	181.885536164	167.092964405	166.888477417	195.690403728
-118.616247094	-160.938699911	-175.158680161	-151.004473862	219.797355936	-153.812958127	-186.161499678	-185.147524924	-113.719745789	-79.6969777988	-95.4547050167	-190.264559904	-170.544264792	285.302015061	-120.77817998	211.71837373	-133.544500185	-130.887265548	-129.92854619	-185.507435721	-152.604227821	-106.004914766	-123.818054358	-158.66977105
154.825285497	127.499477332	164.249324175	137.153490318	-118.705277757	157.883287435	192.581965905	188.196105997	163.354579298	218.473505823	181.8310777	183.624530092	162.582239992	-120.77817998	285.302015061	-135.423345392	189.557213824	181.812787274	156.873024169	192.424501412	163.788722908	126.434429696	146.653230183	184.49941744
-133.546185573	-161.617162849	-175.057378047	-146.991183829	204.368377405	-155.36324373	-186.254808549	-199.082953682	-121.575325966	-109.95767921	-91.3814791344	-186.94819791	-167.444806624	211.71837373	-135.423345392	285.302015061	-136.335336323	-139.076584686	-150.397190825	-183.159027787	-148.233523426	-124.679876957	-171.300979074	-160.715771477
165.085209163	137.829324431	181.224861432	150.554531443	-133.678164832	167.514573484	211.573691997	192.300183629	177.027374253	192.748698861	179.161641618	215.268305726	190.009023263	-133.544500185	189.557213824	-136.335336323	285.302015061	202.345149972	172.924824795	194.520245137	170.636777186	152.968752296	167.946047053	199.214501832
167.487862857	143.273069512	182.47433258	139.35912846	-132.134228831	161.483401711	208.662559649	195.535913419	177.90458749	191.013911203	174.147854895	210.856705979	186.306879415	-130.887265548	181.812787274	-139.076584686	202.345149972	285.302015061	174.734604313	195.498945155	170.347296965	163.02626009	159.840627435	198.680141253
160.700126607	157.015622314	189.394989978	142.421964392	-145.054090903	170.337621705	209.04259376	192.13284282	160.703756338	165.347806137	155.126601336	206.300584095	187.64019533	-129.92854619	156.873024169	-150.397190825	172.924824795	174.734604313	285.302015061	194.01515668	152.754197465	183.369202893	157.36153272	191.930007181
203.240337369	186.46474775	223.576135197	177.685543638	-172.400768112	177.476836646	253.58250085	237.736284249	171.904837756	195.412690432	196.200358307	249.813186511	215.661592837	-185.507435721	192.424501412	-183.159027787	194.520245137	195.498945155	194.01515668	285.302015061	200.302864152	182.369249398	177.637362644	222.104975451
203.171579684	158.590300713	186.09387587	148.663127972	-150.358939892	160.940080461	207.598510291	197.346081279	158.719252074	169.74761245	184.604612628	213.286256045	181.885536164	-152.604227821	163.788722908	-148.233523426	170.636777186	170.347296965	152.754197465	200.302864152	285.302015061	159.099087308	136.714490229	188.295386671
183.801307146	147.853609698	165.574996838	135.941258562	-117.007380816	171.333372234	187.816194533	186.988444909	141.094524562	155.439752843	160.809398521	198.452647192	167.092964405	-106.004914766	126.434429696	-124.679876957	152.968752296	163.02626009	183.369202893	182.369249398	159.099087308	285.302015061	141.069030144	165.619589811
169.149325609	140.420443837	173.095599788	120.112934945	-105.819187379	153.846499427	184.287762287	214.901162235	144.677345319	172.578340546	112.493173462	185.609643705	166.888477417	-123.818054358	146.653230183	-171.300979074	167.946047053	159.840627435	157.36153272	177.637362644	136.714490229	141.069030144	285.302015061	175.78139875
175.78685622	165.755818512	208.627264855	152.294721877	-151.354429004	180.138850773	235.878716028	209.343336896	169.971142811	194.38034215	176.044444712	230.303840194	195.690403728	-158.66977105	184.49941744	-160.715771477	199.214501832	198.680141253	191.930007181	222.104975451	188.295386671	165.619589811	175.78139875	285.302015061
Genotype stats (X^T * X): 	134.461016949
Gene expression - Genotype stats (Y^T * X): 
22.7014516646	9.20989158692	27.1611314936	21.3680864941	-2.32617275372	16.2346251184	27.8428245274	15.478385945	10.6794022517	37.9264165456	40.0339700635	25.1036830179	17.6751255478	-10.9749778287	17.5680032077	-4.94353569891	17.0314004946	22.8288795544	15.1177268274	38.5230013704	32.4477779517	17.5130488316	23.3462398781	31.6948879723
