Tissue	wholeblood
N_samples	334
Chr	9
Gene	ENSG00000095303.10
SNP	rs10306135
Gene_list	ENSG00000124491.11	ENSG00000111644.3	ENSG00000108839.7	ENSG00000088726.11	ENSG00000183785.10	ENSG00000166091.15	ENSG00000185340.11	ENSG00000204424.8	ENSG00000204420.4	ENSG00000101335.5	ENSG00000100351.12	ENSG00000161911.7	ENSG00000005961.13	ENSG00000171611.5	ENSG00000259207.3	ENSG00000101162.3	ENSG00000163737.3	ENSG00000107438.4	ENSG00000154146.8	ENSG00000149564.7	ENSG00000095303.10	ENSG00000169704.4	ENSG00000158457.4	ENSG00000113140.6
Gene expression stats (Y^T * Y): 
324.073016144	163.622955386	143.986532387	157.771160177	146.164281162	194.486669798	144.186258855	190.482754804	196.175546809	179.105486771	176.75598524	197.279651694	177.24071227	152.218983268	184.06817525	207.040549987	195.210418394	164.662391579	189.342393528	150.45567579	214.423719407	186.17756585	147.473255754	189.392830007
163.622955386	324.073016144	150.028635065	234.75622851	215.603636353	240.863871713	219.733750328	192.307985832	248.974013569	205.411598411	225.748714413	243.034501792	200.938086756	234.088375962	193.156916733	245.366110434	221.128629517	168.367536051	206.803736004	192.188592057	211.148541766	238.46795422	156.687329418	219.726926399
143.986532387	150.028635065	324.073016144	215.322365631	214.925028023	204.669448229	176.951975721	230.356570478	192.048135444	157.746116505	183.606671152	161.192240352	166.120773031	202.951386996	202.373478019	161.107630255	174.090808442	156.766690059	149.551907759	228.205248287	212.320142339	208.945182234	198.870579022	123.487664493
157.771160177	234.75622851	215.322365631	324.073016144	254.061201761	243.624921961	225.930786257	233.942499553	235.52559752	183.461336187	218.306576867	208.668460156	195.250873932	249.425970752	229.218012222	218.894482661	212.268841552	172.126425524	175.538377623	222.207796672	206.474256702	250.560913564	191.756649448	171.705300232
146.164281162	215.603636353	214.925028023	254.061201761	324.073016144	232.18211198	238.696776105	235.947347515	228.36846605	181.854907558	219.06084534	196.234417305	181.824199633	236.12390903	220.779677811	212.943732201	194.419614434	179.136117981	170.498838418	227.286223684	222.567465488	227.666504739	196.996074773	159.116327953
194.486669798	240.863871713	204.669448229	243.624921961	232.18211198	324.073016144	222.206446488	243.806878159	257.745961563	248.039130097	218.41218696	261.04207335	244.650000972	229.934623152	220.144275137	205.79120804	244.298329512	198.973489999	224.160221851	233.496428674	254.452943368	263.841071228	184.004288073	225.324173147
144.186258855	219.733750328	176.951975721	225.930786257	238.696776105	222.206446488	324.073016144	227.815254825	241.277364424	192.134905212	209.906774973	220.052464134	202.154945685	259.551855059	218.644341993	220.731319471	189.599700469	171.859660252	173.938572006	213.501168742	206.313632864	248.864434915	167.64734743	182.979791489
190.482754804	192.307985832	230.356570478	233.942499553	235.947347515	243.806878159	227.815254825	324.073016144	229.503274852	188.497051421	237.424213364	225.7845168	201.111302996	244.899939626	253.740249874	215.066892022	217.224454316	189.739831603	184.598753789	241.934224962	252.47861333	254.144083254	223.677245955	172.088765714
196.175546809	248.974013569	192.048135444	235.52559752	228.36846605	257.745961563	241.277364424	229.503274852	324.073016144	231.01417243	233.679567795	260.080611249	261.690243779	246.838627859	251.196787694	257.863042991	231.197713846	210.257286927	217.01053163	234.624848996	241.172095054	272.504847605	195.314795507	239.965705316
179.105486771	205.411598411	157.746116505	183.461336187	181.854907558	248.039130097	192.134905212	188.497051421	231.01417243	324.073016144	174.128841609	255.288556812	247.98269405	185.426886244	185.500632446	182.786903565	251.335297622	192.378826748	229.061330712	177.336941378	198.780959338	225.481250461	138.719066763	256.459972094
176.75598524	225.748714413	183.606671152	218.306576867	219.06084534	218.41218696	209.906774973	237.424213364	233.679567795	174.128841609	324.073016144	217.358925317	206.773434715	226.141100746	234.734160087	254.21377407	213.566437336	195.149524666	192.884320392	210.485396678	246.425951969	243.826928293	211.722473016	194.402012173
197.279651694	243.034501792	161.192240352	208.668460156	196.234417305	261.04207335	220.052464134	225.7845168	260.080611249	255.288556812	217.358925317	324.073016144	281.28369063	216.199844276	230.651640201	226.158863187	259.815047293	199.962888689	244.456232103	205.514883543	232.058613148	263.478766442	171.650561599	280.121617722
177.24071227	200.938086756	166.120773031	195.250873932	181.824199633	244.650000972	202.154945685	201.111302996	261.690243779	247.98269405	206.773434715	281.28369063	324.073016144	210.746821685	214.790369827	198.043649914	235.144786558	181.802379149	226.104716772	193.945892581	212.427246741	260.772576556	170.532580792	254.740800147
152.218983268	234.088375962	202.951386996	249.425970752	236.12390903	229.934623152	259.551855059	244.899939626	246.838627859	185.426886244	226.141100746	216.199844276	210.746821685	324.073016144	212.453543896	223.82739943	206.680311979	176.111399595	189.210118885	219.048624094	211.996133621	275.410067325	192.008412703	174.551895831
184.06817525	193.156916733	202.373478019	229.218012222	220.779677811	220.144275137	218.644341993	253.740249874	251.196787694	185.500632446	234.734160087	230.651640201	214.790369827	212.453543896	324.073016144	243.262679034	213.009796406	184.966861353	182.210197792	233.944294946	234.486492913	236.612857885	202.614976639	191.100347685
207.040549987	245.366110434	161.107630255	218.894482661	212.943732201	205.79120804	220.731319471	215.066892022	257.863042991	182.786903565	254.21377407	226.158863187	198.043649914	223.82739943	243.262679034	324.073016144	215.06754997	184.227390917	192.871273481	199.189409939	234.009474278	240.887511711	188.31037208	211.636493873
195.210418394	221.128629517	174.090808442	212.268841552	194.419614434	244.298329512	189.599700469	217.224454316	231.197713846	251.335297622	213.566437336	259.815047293	235.144786558	206.680311979	213.009796406	215.06754997	324.073016144	200.683291483	269.999581907	194.027298788	216.144843622	257.82879075	183.003346447	253.543062892
164.662391579	168.367536051	156.766690059	172.126425524	179.136117981	198.973489999	171.859660252	189.739831603	210.257286927	192.378826748	195.149524666	199.962888689	181.802379149	176.111399595	184.966861353	184.227390917	200.683291483	324.073016144	174.385766958	199.270415112	209.969120665	203.215721577	206.698867923	198.286279281
189.342393528	206.803736004	149.551907759	175.538377623	170.498838418	224.160221851	173.938572006	184.598753789	217.01053163	229.061330712	192.884320392	244.456232103	226.104716772	189.210118885	182.210197792	192.871273481	269.999581907	174.385766958	324.073016144	162.009152125	214.423822179	223.474369497	153.926672924	264.898847566
150.45567579	192.188592057	228.205248287	222.207796672	227.286223684	233.496428674	213.501168742	241.934224962	234.624848996	177.336941378	210.485396678	205.514883543	193.945892581	219.048624094	233.944294946	199.189409939	194.027298788	199.270415112	162.009152125	324.073016144	232.942371234	236.846638387	207.137872475	171.531480022
214.423719407	211.148541766	212.320142339	206.474256702	222.567465488	254.452943368	206.313632864	252.47861333	241.172095054	198.780959338	246.425951969	232.058613148	212.427246741	211.996133621	234.486492913	234.009474278	216.144843622	209.969120665	214.423822179	232.942371234	324.073016144	233.058817515	212.628812367	211.092880018
186.17756585	238.46795422	208.945182234	250.560913564	227.666504739	263.841071228	248.864434915	254.144083254	272.504847605	225.481250461	243.826928293	263.478766442	260.772576556	275.410067325	236.612857885	240.887511711	257.82879075	203.215721577	223.474369497	236.846638387	233.058817515	324.073016144	219.803927347	219.71213288
147.473255754	156.687329418	198.870579022	191.756649448	196.996074773	184.004288073	167.64734743	223.677245955	195.314795507	138.719066763	211.722473016	171.650561599	170.532580792	192.008412703	202.614976639	188.31037208	183.003346447	206.698867923	153.926672924	207.137872475	212.628812367	219.803927347	324.073016144	132.26073286
189.392830007	219.726926399	123.487664493	171.705300232	159.116327953	225.324173147	182.979791489	172.088765714	239.965705316	256.459972094	194.402012173	280.121617722	254.740800147	174.551895831	191.100347685	211.636493873	253.543062892	198.286279281	264.898847566	171.531480022	211.092880018	219.71213288	132.26073286	324.073016144
Genotype stats (X^T * X): 	78.7428125898
Gene expression - Genotype stats (Y^T * X): 
1.67234724713	-13.0896710115	-7.48115698717	-9.44875835723	-8.19009176353	-13.7082687368	-8.06501360826	-20.3037549561	-9.84270136813	-20.5479805535	-16.1017408249	-22.6869126487	-18.9956148437	-9.38230874287	-8.91131805933	-9.41166398763	-17.9321731274	-17.4109503882	-19.1291909107	-19.010185736	-32.768197113	-15.0492152706	-18.1141033808	-23.6368635354
