Tissue	wholeblood
N_samples	334
Chr	12
Gene	ENSG00000088992.13
SNP	rs11838192
Gene_list	ENSG00000188536.8	ENSG00000125818.13	ENSG00000063854.8	ENSG00000167671.7	ENSG00000158856.13	ENSG00000100325.10	ENSG00000234745.5	ENSG00000100225.13	ENSG00000107262.12	ENSG00000013306.11	ENSG00000198336.5	ENSG00000087086.9	ENSG00000124098.9	ENSG00000180628.10	ENSG00000088992.13	ENSG00000136732.10	ENSG00000136908.13	ENSG00000143416.16	ENSG00000082146.8
Gene expression stats (Y^T * Y): 
324.073016144	178.855541176	155.166448567	184.42161671	170.030550178	165.300403193	-157.28416437	173.836419692	192.89989453	196.299774871	162.110836991	-182.976555564	166.053423873	215.024981686	195.383880664	189.311383514	142.688492358	148.080573516	146.512181868
178.855541176	324.073016144	228.432837672	218.303700314	228.926973133	239.296147439	-181.15019891	206.449973568	224.237230712	245.415686211	193.624904723	-177.739797708	220.999539745	206.427163612	198.599389733	205.70319082	187.133303335	216.47202263	218.408571256
155.166448567	228.432837672	324.073016144	246.577737678	238.376007188	245.20198919	-209.704389855	208.193599716	224.393000723	245.055579359	194.770202391	-208.2171791	253.220038125	185.086008581	221.519507754	217.733847796	193.903544757	237.076192393	250.40878158
184.42161671	218.303700314	246.577737678	324.073016144	276.76260148	215.622315543	-214.278447968	240.84853077	253.856970874	284.567897289	210.88030256	-178.706759361	267.182144552	212.206889683	200.694191994	285.00147338	145.224526807	237.02271965	246.818599483
170.030550178	228.926973133	238.376007188	276.76260148	324.073016144	216.09980979	-210.585745554	274.0713634	259.997705354	298.468116339	200.729462741	-208.70186925	289.833445903	215.970315783	205.28375509	268.066892611	153.057310922	277.150376723	282.225228539
165.300403193	239.296147439	245.20198919	215.622315543	216.09980979	324.073016144	-185.994686942	209.426144874	222.385472917	233.920156313	205.864841125	-191.227101553	225.089636935	197.528997179	217.942848281	190.023984662	213.022644745	226.909681907	235.627960657
-157.28416437	-181.15019891	-209.704389855	-214.278447968	-210.585745554	-185.994686942	324.073016144	-204.772589063	-213.243391646	-222.784407451	-184.097770379	202.611307322	-225.12072714	-195.353265171	-204.982260059	-200.666353993	-143.349834538	-203.453129998	-201.761795685
173.836419692	206.449973568	208.193599716	240.84853077	274.0713634	209.426144874	-204.772589063	324.073016144	267.058333451	271.846411784	200.204979349	-202.032645074	276.926919578	238.66347756	196.428209804	230.943401294	133.164386066	253.227040004	250.42424398
192.89989453	224.237230712	224.393000723	253.856970874	259.997705354	222.385472917	-213.243391646	267.058333451	324.073016144	267.211791761	193.783185091	-209.498539429	253.941981562	264.677755824	226.280688555	236.73467294	180.303129954	226.993871533	241.110061162
196.299774871	245.415686211	245.055579359	284.567897289	298.468116339	233.920156313	-222.784407451	271.846411784	267.211791761	324.073016144	217.205204504	-213.910901387	287.40423132	235.560598276	217.069699821	267.211828871	166.556967031	272.065710995	268.938668094
162.110836991	193.624904723	194.770202391	210.88030256	200.729462741	205.864841125	-184.097770379	200.204979349	193.783185091	217.205204504	324.073016144	-160.257177727	214.869089133	199.973074974	201.44836981	214.56982857	167.270803831	197.895578987	214.195221015
-182.976555564	-177.739797708	-208.2171791	-178.706759361	-208.70186925	-191.227101553	202.611307322	-202.032645074	-209.498539429	-213.910901387	-160.257177727	324.073016144	-215.159650377	-195.718213655	-199.160900249	-158.17774664	-139.760320323	-226.403364981	-209.388124816
166.053423873	220.999539745	253.220038125	267.182144552	289.833445903	225.089636935	-225.12072714	276.926919578	253.941981562	287.40423132	214.869089133	-215.159650377	324.073016144	220.595969286	206.70206826	253.636604285	137.034192419	278.583464856	278.708638066
215.024981686	206.427163612	185.086008581	212.206889683	215.970315783	197.528997179	-195.353265171	238.66347756	264.677755824	235.560598276	199.973074974	-195.718213655	220.595969286	324.073016144	214.876388849	202.861373456	168.332184446	191.820700216	213.852092686
195.383880664	198.599389733	221.519507754	200.694191994	205.28375509	217.942848281	-204.982260059	196.428209804	226.280688555	217.069699821	201.44836981	-199.160900249	206.70206826	214.876388849	324.073016144	199.53193251	196.631671876	205.541084238	216.021478666
189.311383514	205.70319082	217.733847796	285.00147338	268.066892611	190.023984662	-200.666353993	230.943401294	236.73467294	267.211828871	214.56982857	-158.17774664	253.636604285	202.861373456	199.53193251	324.073016144	144.951851142	212.088051876	245.984789157
142.688492358	187.133303335	193.903544757	145.224526807	153.057310922	213.022644745	-143.349834538	133.164386066	180.303129954	166.556967031	167.270803831	-139.760320323	137.034192419	168.332184446	196.631671876	144.951851142	324.073016144	149.496137304	184.473735703
148.080573516	216.47202263	237.076192393	237.02271965	277.150376723	226.909681907	-203.453129998	253.227040004	226.993871533	272.065710995	197.895578987	-226.403364981	278.583464856	191.820700216	205.541084238	212.088051876	149.496137304	324.073016144	270.272745627
146.512181868	218.408571256	250.40878158	246.818599483	282.225228539	235.627960657	-201.761795685	250.42424398	241.110061162	268.938668094	214.195221015	-209.388124816	278.708638066	213.852092686	216.021478666	245.984789157	184.473735703	270.272745627	324.073016144
Genotype stats (X^T * X): 	75.3137281347
Gene expression - Genotype stats (Y^T * X): 
13.9067156076	4.1836869617	4.50991302586	3.06347454565	-0.766522450198	-1.01990149634	-11.7321721246	4.18970600072	-1.83485211261	3.4583462204	-3.77547745778	-10.7632973574	7.53454655592	0.907400103751	25.4411729215	1.5893371241	-1.31090458025	3.11273647435	1.28531124558
