Tissue	wholeblood
N_samples	334
Chr	13
Gene	ENSG00000133106.10
SNP	rs4142312
Gene_list	ENSG00000187608.5	ENSG00000132530.12	ENSG00000134321.7	ENSG00000126709.10	ENSG00000157601.9	ENSG00000133106.10	ENSG00000140464.15	ENSG00000137959.11	ENSG00000137965.6	ENSG00000138646.4	ENSG00000119922.7	ENSG00000119917.9	ENSG00000185745.8	ENSG00000111331.8	ENSG00000111335.8	ENSG00000173193.9	ENSG00000059378.8	ENSG00000115415.14
Gene expression stats (Y^T * Y): 
324.073016144	231.908742532	219.769263135	249.086397508	256.823020038	219.626776022	195.42556877	179.154884208	236.349694429	200.733045282	228.04517698	258.826396198	248.017508783	198.707887208	209.554172168	173.888303492	191.137660319	195.185763179
231.908742532	324.073016144	214.289464473	204.844851285	237.665511843	216.336534137	147.046920581	193.992792339	254.544118461	164.842543498	220.950889274	229.582613802	232.242405714	196.553696017	196.797112965	181.451447572	210.454567512	210.21925459
219.769263135	214.289464473	324.073016144	156.513495404	207.28078101	214.711843439	158.146411368	274.958032653	255.32451671	263.636683628	222.582145752	194.562535714	265.599720915	293.671538775	245.439729858	213.343415934	240.034273685	143.282633796
249.086397508	204.844851285	156.513495404	324.073016144	260.533519859	198.987100314	170.218114901	119.882468058	185.689277771	178.65354596	196.877224157	250.506932639	234.01944069	159.354135831	172.103536872	137.016956407	169.177582279	193.578604044
256.823020038	237.665511843	207.28078101	260.533519859	324.073016144	219.601222435	199.763458356	157.382741697	226.347027128	221.283116422	207.599200439	272.571610653	264.078582771	207.560788897	236.76343096	164.405290723	218.376145749	198.156407895
219.626776022	216.336534137	214.711843439	198.987100314	219.601222435	324.073016144	201.089864599	194.646189746	226.736618508	216.232857227	215.063669956	214.485511851	221.757060254	211.305769388	198.831760789	229.731024665	197.610487495	215.431272669
195.42556877	147.046920581	158.146411368	170.218114901	199.763458356	201.089864599	324.073016144	110.51476841	157.098448954	181.496804438	196.287348833	194.251929546	171.943303933	147.353541043	165.711320321	205.923677033	175.544234589	189.440126678
179.154884208	193.992792339	274.958032653	119.882468058	157.382741697	194.646189746	110.51476841	324.073016144	254.600261348	219.280098618	188.478631842	128.485377636	207.665342636	276.440219197	212.913881873	191.077680196	212.349029161	113.143934006
236.349694429	254.544118461	255.32451671	185.689277771	226.347027128	226.736618508	157.098448954	254.600261348	324.073016144	193.250742119	215.850185642	211.260078093	235.333193845	228.995983226	208.827868244	189.675292775	214.444942634	176.939735231
200.733045282	164.842543498	263.636683628	178.65354596	221.283116422	216.232857227	181.496804438	219.280098618	193.250742119	324.073016144	207.086530459	207.099165824	268.609608372	279.552109933	250.958751191	222.091075173	221.56703127	131.899603221
228.04517698	220.950889274	222.582145752	196.877224157	207.599200439	215.063669956	196.287348833	188.478631842	215.850185642	207.086530459	324.073016144	244.39631568	243.685459538	202.451824031	177.367042125	218.265143917	208.169391128	214.416893862
258.826396198	229.582613802	194.562535714	250.506932639	272.571610653	214.485511851	194.251929546	128.485377636	211.260078093	207.099165824	244.39631568	324.073016144	275.671782448	182.631270634	204.302454486	166.592219631	197.022021116	220.038295176
248.017508783	232.242405714	265.599720915	234.01944069	264.078582771	221.757060254	171.943303933	207.665342636	235.333193845	268.609608372	243.685459538	275.671782448	324.073016144	266.922816957	254.344269926	190.024850095	233.669757851	183.299000588
198.707887208	196.553696017	293.671538775	159.354135831	207.560788897	211.305769388	147.353541043	276.440219197	228.995983226	279.552109933	202.451824031	182.631270634	266.922816957	324.073016144	273.772198812	203.217966105	239.998272152	135.403293271
209.554172168	196.797112965	245.439729858	172.103536872	236.76343096	198.831760789	165.711320321	212.913881873	208.827868244	250.958751191	177.367042125	204.302454486	254.344269926	273.772198812	324.073016144	168.418318409	222.445644117	139.147430164
173.888303492	181.451447572	213.343415934	137.016956407	164.405290723	229.731024665	205.923677033	191.077680196	189.675292775	222.091075173	218.265143917	166.592219631	190.024850095	203.217966105	168.418318409	324.073016144	205.337004596	180.93502015
191.137660319	210.454567512	240.034273685	169.177582279	218.376145749	197.610487495	175.544234589	212.349029161	214.444942634	221.56703127	208.169391128	197.022021116	233.669757851	239.998272152	222.445644117	205.337004596	324.073016144	171.188529847
195.185763179	210.21925459	143.282633796	193.578604044	198.156407895	215.431272669	189.440126678	113.143934006	176.939735231	131.899603221	214.416893862	220.038295176	183.299000588	135.403293271	139.147430164	180.93502015	171.188529847	324.073016144
Genotype stats (X^T * X): 	140.52994012
Gene expression - Genotype stats (Y^T * X): 
0.39063562802	-10.8046791123	3.99278831718	-1.95912220746	-7.53412703453	-52.0829968396	-20.6721999929	11.2987112621	2.12870944434	-13.1145726632	-12.5215200855	-11.3995639818	-0.743480043938	0.828503865929	-5.17485990273	-23.6960828577	2.47828302782	-18.1405347741
