Tissue	braincortex
N_samples	95
Chr	6
Gene	ENSG00000204287.9
SNP	rs142044961
Gene_list	ENSG00000125730.12	ENSG00000173372.12	ENSG00000159189.7	ENSG00000173369.11	ENSG00000162511.7	ENSG00000204482.6	ENSG00000204472.8	ENSG00000204287.9	ENSG00000242574.4	ENSG00000204257.10	ENSG00000231389.3	ENSG00000223865.6	ENSG00000011600.7	ENSG00000137841.7	ENSG00000095970.12	ENSG00000104894.7	ENSG00000182578.9	ENSG00000019582.10	ENSG00000158869.6	ENSG00000090104.7
Gene expression stats (Y^T * Y): 
87.3684685627	74.1514859239	76.008405594	74.0496178731	53.4904780101	51.3161665413	70.0220144732	64.6932393425	53.5080285368	45.9915507121	54.4024799338	40.2231951278	67.1930254699	60.7698978812	53.6768530698	57.7235772076	63.4934678409	55.6883695603	56.9623043726	36.0659237501
74.1514859239	87.3684685627	80.4014349636	72.6806244903	64.7627594192	48.7955472558	75.846183044	65.007206522	50.257144158	42.8144773461	58.7730656342	46.0417443901	71.9711774602	59.1888565504	59.1426139057	63.7219040412	69.0071540192	47.5388637069	63.1553144073	36.5601732366
76.008405594	80.4014349636	87.3684685627	82.3309408449	59.9142172875	48.1204141912	71.6503689789	66.6673707912	46.1986449485	40.7107327425	56.8222803636	46.2359486022	67.5214122105	51.7638695325	55.1088237088	54.9353665494	61.0334592945	53.1767275102	64.223449421	44.1498059646
74.0496178731	72.6806244903	82.3309408449	87.3684685627	51.5367817749	43.5115471657	60.5180466271	64.2051447401	39.9889724836	34.0557720124	49.3745981914	39.4392672271	61.5917092046	43.576974025	48.1322340877	49.2840226915	54.7187069986	56.1271771148	59.2347532004	47.8855359723
53.4904780101	64.7627594192	59.9142172875	51.5367817749	87.3684685627	53.8408320074	70.0040863412	59.7869223918	52.4619804162	43.1107848814	63.2776335808	55.3137706633	73.627750309	57.3201911411	68.3610159712	65.2222186063	73.6153835112	44.4446680868	66.7570301741	29.7419293123
51.3161665413	48.7955472558	48.1204141912	43.5115471657	53.8408320074	87.3684685627	59.6200604401	53.7081010038	59.7715909352	56.425484202	57.9338461157	47.6483314066	61.0917312121	55.1855955488	64.2647888466	53.8286920368	63.2464072801	46.3652451659	50.7595371935	10.1579782784
70.0220144732	75.846183044	71.6503689789	60.5180466271	70.0040863412	59.6200604401	87.3684685627	64.9384309383	57.6838956486	53.5241587958	62.6535932478	55.8540528285	75.0712784683	64.1520519865	65.9561070919	59.3049629346	67.8844293536	52.1047047404	69.3176452264	23.6915457373
64.6932393425	65.007206522	66.6673707912	64.2051447401	59.7869223918	53.7081010038	64.9384309383	87.3684685627	56.4823843048	54.2288458823	73.7738064285	57.4547679373	74.0538237625	54.8712244035	59.4471188274	54.9339955775	61.915682859	68.860082626	55.1970007721	52.8799974981
53.5080285368	50.257144158	46.1986449485	39.9889724836	52.4619804162	59.7715909352	57.6838956486	56.4823843048	87.3684685627	73.1652872677	55.9054648365	47.6894739495	59.5434131639	69.3324474064	59.0863965581	67.7916803888	62.8484755475	49.6884437263	44.5440697906	24.174302582
45.9915507121	42.8144773461	40.7107327425	34.0557720124	43.1107848814	56.425484202	53.5241587958	54.2288458823	73.1652872677	87.3684685627	50.4649130791	46.6686889435	55.2570924423	55.5699356147	52.4419848484	50.4229362965	48.6311209307	44.6279120252	43.15788146	19.3497783672
