Tissue	adiposesubcutaneous
N_samples	295
Chr	17
Gene	ENSG00000172809.8
SNP	rs1870998
Gene_list	ENSG00000115268.5	ENSG00000130255.8	ENSG00000144713.8	ENSG00000134419.11	ENSG00000142676.8	ENSG00000108298.5	ENSG00000105193.4	ENSG00000145592.9	ENSG00000131469.8	ENSG00000213741.4	ENSG00000229117.4	ENSG00000171858.13	ENSG00000149806.6	ENSG00000172809.8	ENSG00000186468.8	ENSG00000136942.10	ENSG00000197756.5
Gene expression stats (Y^T * Y): 
285.302015061	252.946524807	227.970346084	220.154006155	214.360159987	237.310487339	253.023838908	220.948461992	233.025997235	228.005960501	230.791185898	250.573438311	236.786929888	242.801386993	219.6529277	253.658905852	239.041587585
252.946524807	285.302015061	234.520247096	225.941045936	223.000477717	241.204606689	250.032579692	237.809106619	229.785765856	227.793003733	238.067021153	245.061390595	230.605204547	244.236788269	214.490202341	251.438022864	243.014095356
227.970346084	234.520247096	285.302015061	256.371606612	253.545351512	265.168328996	240.348634109	242.042105064	245.859423964	237.779325009	249.533778486	244.486114635	232.481627982	242.496517654	246.71827545	237.759911317	249.338136323
220.154006155	225.941045936	256.371606612	285.302015061	248.678742035	243.308080576	228.640121775	212.996289479	255.643117571	239.734583149	240.148562699	238.057646323	204.924751851	228.814284361	243.323382124	231.796463361	230.569996408
214.360159987	223.000477717	253.545351512	248.678742035	285.302015061	247.774323388	217.061186329	227.032096452	232.856519831	223.905174446	243.698985582	208.007285968	203.529757147	234.968132326	223.846942159	218.399231353	240.857549051
237.310487339	241.204606689	265.168328996	243.308080576	247.774323388	285.302015061	245.10635622	247.633665041	236.910398619	237.029725001	254.076184937	246.003578538	238.706789248	239.639057952	245.449329368	237.645357357	245.955913597
253.023838908	250.032579692	240.348634109	228.640121775	217.061186329	245.10635622	285.302015061	221.242425197	232.539875958	218.494165144	236.114078526	252.775769351	246.233393743	241.610312218	235.970946882	236.641514294	254.71264343
220.948461992	237.809106619	242.042105064	212.996289479	227.032096452	247.633665041	221.242425197	285.302015061	211.146652056	224.751840873	251.037563842	219.376915489	234.053389566	249.663107654	228.262811738	217.030407676	242.441535501
233.025997235	229.785765856	245.859423964	255.643117571	232.856519831	236.910398619	232.539875958	211.146652056	285.302015061	248.349332503	230.887237022	242.733638321	209.22191941	230.579007363	232.013045176	250.29050201	232.997440702
228.005960501	227.793003733	237.779325009	239.734583149	223.905174446	237.029725001	218.494165144	224.751840873	248.349332503	285.302015061	245.930052564	238.517219564	219.598386929	228.54798771	224.388612224	245.203385348	231.652393759
230.791185898	238.067021153	249.533778486	240.148562699	243.698985582	254.076184937	236.114078526	251.037563842	230.887237022	245.930052564	285.302015061	230.72661674	241.972016827	242.634764672	239.728607069	227.122959955	254.422134416
250.573438311	245.061390595	244.486114635	238.057646323	208.007285968	246.003578538	252.775769351	219.376915489	242.733638321	238.517219564	230.72661674	285.302015061	239.340925127	234.942977562	234.827114974	245.849375942	237.913081198
236.786929888	230.605204547	232.481627982	204.924751851	203.529757147	238.706789248	246.233393743	234.053389566	209.22191941	219.598386929	241.972016827	239.340925127	285.302015061	245.074048288	218.112260145	219.713333661	240.349601179
242.801386993	244.236788269	242.496517654	228.814284361	234.968132326	239.639057952	241.610312218	249.663107654	230.579007363	228.54798771	242.634764672	234.942977562	245.074048288	285.302015061	231.912448729	229.442833909	248.12644642
219.6529277	214.490202341	246.71827545	243.323382124	223.846942159	245.449329368	235.970946882	228.262811738	232.013045176	224.388612224	239.728607069	234.827114974	218.112260145	231.912448729	285.302015061	210.752956415	236.992370142
253.658905852	251.438022864	237.759911317	231.796463361	218.399231353	237.645357357	236.641514294	217.030407676	250.29050201	245.203385348	227.122959955	245.849375942	219.713333661	229.442833909	210.752956415	285.302015061	226.023160387
239.041587585	243.014095356	249.338136323	230.569996408	240.857549051	245.955913597	254.71264343	242.441535501	232.997440702	231.652393759	254.422134416	237.913081198	240.349601179	248.12644642	236.992370142	226.023160387	285.302015061
Genotype stats (X^T * X): 	96.5966101695
Gene expression - Genotype stats (Y^T * X): 
24.8189477138	21.7793523617	28.0228354819	23.5894493501	24.6756388358	25.4678256124	23.998043919	30.44626999	19.897386418	26.8199752206	29.3997124374	14.071041359	26.2821147418	32.4112163829	25.8494706733	26.0940951038	24.4255193524
