Tissue	braincerebellum
N_samples	102
Chr	19
Gene	ENSG00000115268.5
SNP	rs34885619
Gene_list	ENSG00000177600.4	ENSG00000115268.5	ENSG00000130255.8	ENSG00000111678.6	ENSG00000105640.8	ENSG00000105193.4	ENSG00000105372.2	ENSG00000063177.8	ENSG00000142541.12	ENSG00000108107.8	ENSG00000171858.13	ENSG00000149806.6	ENSG00000137818.7	ENSG00000172809.8	ENSG00000167526.9	ENSG00000136942.10	ENSG00000197756.5
Gene expression stats (Y^T * Y): 
94.2403082206	58.8961406413	66.3268479876	31.2754163834	45.3548803259	66.4940749456	70.1141297571	31.6707779474	62.7641370167	36.9364269893	37.2584172374	58.1185571478	62.6502552024	69.9198783622	48.7096410408	43.524404079	57.0164210044
58.8961406413	94.2403082206	73.0100259332	65.5354492586	64.9520294664	75.5722543417	68.7499396677	59.4098263619	59.7116457988	56.5951983785	61.8616579415	71.2113314452	66.9063155165	63.3984632277	76.6683286152	64.8603410082	62.8344474998
66.3268479876	73.0100259332	94.2403082206	49.964228183	64.9685399838	73.7781815728	77.3231913864	54.7367786734	64.4435980539	43.4037926692	53.3546474467	65.6156438736	61.4126827609	67.8581661922	65.2508329257	66.9739892493	55.2972059701
31.2754163834	65.5354492586	49.964228183	94.2403082206	57.7373710612	60.1528820301	38.5753691141	55.0259123152	45.9974277954	37.2604331539	68.0451570251	54.1681129925	42.3665058621	44.9328216899	60.9637949236	57.0405943907	61.3852718888
45.3548803259	64.9520294664	64.9685399838	57.7373710612	94.2403082206	62.1029638682	55.7143931409	54.239947973	60.1743249038	41.7422835529	62.3109440368	59.1886125712	48.9918410037	49.1064404234	64.8910593508	55.3090071213	52.3761356627
66.4940749456	75.5722543417	73.7781815728	60.1528820301	62.1029638682	94.2403082206	77.8135992437	60.2879274504	73.7092341559	58.5712734753	67.1871279817	76.8590697948	61.4385429655	70.267940983	65.0202851717	61.4403564524	72.3759039553
70.1141297571	68.7499396677	77.3231913864	38.5753691141	55.7143931409	77.8135992437	94.2403082206	50.981111765	64.0171773278	53.3801340693	50.605966724	65.5965439266	59.2783826899	72.3362970912	58.6690317098	65.4774171406	62.7466806678
31.6707779474	59.4098263619	54.7367786734	55.0259123152	54.239947973	60.2879274504	50.981111765	94.2403082206	53.9272289851	68.1509423274	49.0061102511	55.2846658328	41.5245820339	43.7655383953	64.3071079825	68.1719666487	52.3703363868
62.7641370167	59.7116457988	64.4435980539	45.9974277954	60.1743249038	73.7092341559	64.0171773278	53.9272289851	94.2403082206	57.5182718151	56.2228116786	71.0499791475	48.981583367	58.2551631696	60.7813600502	42.1225120673	60.0503009148
36.9364269893	56.5951983785	43.4037926692	37.2604331539	41.7422835529	58.5712734753	53.3801340693	68.1509423274	57.5182718151	94.2403082206	32.1092693354	52.3981660315	51.2371724547	45.1197330336	61.1491538065	54.1293729557	48.1863496124
37.2584172374	61.8616579415	53.3546474467	68.0451570251	62.3109440368	67.1871279817	50.605966724	49.0061102511	56.2228116786	32.1092693354	94.2403082206	62.9696831569	33.9249468136	54.0825716354	57.4653240742	49.5080206413	69.2923568086
58.1185571478	71.2113314452	65.6156438736	54.1681129925	59.1886125712	76.8590697948	65.5965439266	55.2846658328	71.0499791475	52.3981660315	62.9696831569	94.2403082206	50.9947256305	56.246974572	60.4975177788	50.4851541309	60.8396830817
62.6502552024	66.9063155165	61.4126827609	42.3665058621	48.9918410037	61.4385429655	59.2783826899	41.5245820339	48.981583367	51.2371724547	33.9249468136	50.9947256305	94.2403082206	57.3900882415	58.0629184064	50.9618912732	44.8440670278
69.9198783622	63.3984632277	67.8581661922	44.9328216899	49.1064404234	70.267940983	72.3362970912	43.7655383953	58.2551631696	45.1197330336	54.0825716354	56.246974572	57.3900882415	94.2403082206	55.0510053513	57.7921532515	69.8596266927
48.7096410408	76.6683286152	65.2508329257	60.9637949236	64.8910593508	65.0202851717	58.6690317098	64.3071079825	60.7813600502	61.1491538065	57.4653240742	60.4975177788	58.0629184064	55.0510053513	94.2403082206	63.2655827897	57.9822754462
43.524404079	64.8603410082	66.9739892493	57.0405943907	55.3090071213	61.4403564524	65.4774171406	68.1719666487	42.1225120673	54.1293729557	49.5080206413	50.4851541309	50.9618912732	57.7921532515	63.2655827897	94.2403082206	56.201620808
57.0164210044	62.8344474998	55.2972059701	61.3852718888	52.3761356627	72.3759039553	62.7466806678	52.3703363868	60.0503009148	48.1863496124	69.2923568086	60.8396830817	44.8440670278	69.8596266927	57.9822754462	56.201620808	94.2403082206
Genotype stats (X^T * X): 	45.2517707549
Gene expression - Genotype stats (Y^T * X): 
1.58729997746	20.1825067693	13.40803128	18.4775795926	19.7599373727	13.9330902151	9.05669251353	22.6421025148	10.0256842772	8.03801082074	16.9957443624	16.5629080461	7.27927269125	6.6165214371	19.7249505517	19.3706196162	7.74517548137
