Tissue	braincerebellum
N_samples	102
Chr	16
Gene	ENSG00000103316.6
SNP	rs75345663
Gene_list	ENSG00000184524.5	ENSG00000187730.6	ENSG00000089199.5	ENSG00000111674.4	ENSG00000163032.7	ENSG00000103316.6	ENSG00000213928.4	ENSG00000139899.6	ENSG00000105711.6	ENSG00000131771.9	ENSG00000131095.7	ENSG00000063180.4	ENSG00000102924.7	ENSG00000104888.5	ENSG00000135439.7	ENSG00000101210.6	ENSG00000134986.9	ENSG00000163399.11	ENSG00000110931.14	ENSG00000136854.13	ENSG00000162706.8	ENSG00000145920.10
Gene expression stats (Y^T * Y): 
94.2403082206	73.7213138945	36.1556954996	50.1814247479	33.9089253852	60.2198743079	-53.406692272	66.2422585826	77.4420733068	-35.0803335489	-31.6209773657	68.5302331562	54.474726575	59.8262354265	76.8764205837	73.250981446	35.3447419726	43.3428761805	39.7053439155	40.3460655191	48.9191243013	57.8845869727
73.7213138945	94.2403082206	56.3911897305	58.3455647653	44.6369289806	62.3761403789	-50.9224462648	57.5232683834	74.7865357065	-45.5770753488	-38.2847519623	64.6454535414	47.9886864975	61.193165942	73.0346830003	75.3553983038	35.5685938542	56.2619272486	47.0961368247	49.8074494255	48.3710248015	64.3354979305
36.1556954996	56.3911897305	94.2403082206	52.5405935676	69.8671065827	64.0005954057	-59.1054377439	53.7662621917	53.8612218141	-55.4888727192	-58.347346881	38.1777640373	53.2512065152	60.9441941513	50.1356226316	56.6382122196	62.1171645855	66.1106569511	58.8003351063	70.689638935	59.3192201195	66.175767157
50.1814247479	58.3455647653	52.5405935676	94.2403082206	55.1371880732	66.112515262	-52.2560357129	67.2771557137	56.225952456	-54.0906298977	-45.564613631	49.77514559	53.5709263896	59.1538005484	57.0852581674	64.0131172401	44.6949842737	64.6410960385	41.6098562218	54.9802209309	64.6819956836	57.3443176174
33.9089253852	44.6369289806	69.8671065827	55.1371880732	94.2403082206	66.4371604732	-52.2336546297	58.6918224601	39.8867070488	-45.2797317754	-53.7503344467	33.3911928963	57.3599519044	60.2514458238	48.6581145973	44.6164072778	60.4775178154	51.9083082055	47.6800857282	77.2847030932	53.2987821181	63.1585708696
60.2198743079	62.3761403789	64.0005954057	66.112515262	66.4371604732	94.2403082206	-63.376383769	75.3266120678	62.1532371697	-59.5410182109	-56.9705989823	59.7110105099	66.331813108	72.5379148084	68.4803952236	61.0508308225	65.8922715596	63.7851314898	62.1798326217	58.8822246168	61.1313767234	63.5037872506
-53.406692272	-50.9224462648	-59.1054377439	-52.2560357129	-52.2336546297	-63.376383769	94.2403082206	-61.1228454613	-55.7350790799	47.9632048803	63.8395218505	-46.3382424368	-64.7402083461	-61.9645798848	-57.6196654434	-54.0290937931	-54.0884617094	-58.6817434631	-51.929861054	-54.5761529264	-63.4540522765	-65.4317089989
66.2422585826	57.5232683834	53.7662621917	67.2771557137	58.6918224601	75.3266120678	-61.1228454613	94.2403082206	62.8408011394	-54.13766661	-49.5568353617	57.6848044718	73.8707727988	68.9601423656	61.4163035195	56.894977457	62.9357197193	65.0900031819	48.593926465	55.0670840382	70.823075783	58.8068358412
77.4420733068	74.7865357065	53.8612218141	56.225952456	39.8867070488	62.1532371697	-55.7350790799	62.8408011394	94.2403082206	-41.3832967741	-44.7099094746	62.5103420851	56.384004658	58.1624199207	70.3157848157	79.1233142257	39.7963692501	50.9301040302	49.680188228	50.1976223317	54.4772454637	64.5525278443
-35.0803335489	-45.5770753488	-55.4888727192	-54.0906298977	-45.2797317754	-59.5410182109	47.9632048803	-54.13766661	-41.3832967741	94.2403082206	58.2582259672	-40.8858828372	-59.1576513913	-59.016494004	-41.6408862832	-44.8416176603	-61.1727888984	-46.641339587	-49.815403576	-45.1054916236	-46.4845699359	-43.3587938415
