Tissue	braincerebellum
N_samples	102
Chr	1
Gene	ENSG00000116251.5
SNP	rs6671503
Gene_list	ENSG00000116251.5	ENSG00000161970.8	ENSG00000144713.8	ENSG00000137154.8	ENSG00000174748.14	ENSG00000142676.8	ENSG00000198242.9	ENSG00000125691.8	ENSG00000188846.9	ENSG00000265681.2	ENSG00000143947.8	ENSG00000196531.6	ENSG00000147604.9	ENSG00000149273.10	ENSG00000138326.14	ENSG00000186468.8	ENSG00000122406.8	ENSG00000156482.6	ENSG00000104408.5	ENSG00000109475.12	ENSG00000148303.12	ENSG00000145425.5	ENSG00000182899.10
Gene expression stats (Y^T * Y): 
94.2403082206	61.1268639355	63.3968786604	60.944927149	58.2195171993	69.8745983977	64.9666007794	67.8059704664	62.3160792218	61.1094690966	67.4380686291	57.2848836427	67.6825262248	64.1955276666	66.095807401	59.9882336723	65.4844091009	73.050088172	63.7186188675	62.4304603384	59.2165604876	63.0447387069	64.5548772957
61.1268639355	94.2403082206	65.2961791419	75.6052756659	69.960195169	74.3379502181	60.6551833484	69.1211112586	52.34564416	68.0525187825	73.3783055036	78.9995844906	83.9701972262	55.5268113591	79.1370532457	57.906190791	78.5395084034	76.3875539485	75.2077311373	76.6215832808	64.1301005824	81.1170554316	69.7717047953
63.3968786604	65.2961791419	94.2403082206	74.1726515565	50.8826989958	78.9270026063	72.2955554793	78.4960528268	66.9196570468	71.1256835184	60.8828968395	45.7324969612	61.2077999292	74.3007646809	72.2319424416	59.4795644684	54.1355475462	78.7625365793	56.7846036839	70.7920221123	73.0675364533	54.9646482186	72.2757704229
60.944927149	75.6052756659	74.1726515565	94.2403082206	64.0086018283	78.6635347061	69.3574028338	73.9204911113	64.8113316829	77.188610949	64.7618950612	62.2204595372	70.1758437319	63.4470160569	77.5129982807	56.7793787668	74.4104394227	80.5580153912	66.7253623988	76.272949169	67.3511635182	71.4193107036	75.655540319
58.2195171993	69.960195169	50.8826989958	64.0086018283	94.2403082206	57.2316805311	41.4278719627	54.483983318	49.8036063252	56.7548566127	53.1341688645	63.5802940948	79.3520652179	49.478722303	64.5198804839	47.2473764337	72.3300456756	70.2766313418	68.4535427329	65.5466977365	55.4215242335	71.692098131	60.6144048418
69.8745983977	74.3379502181	78.9270026063	78.6635347061	57.2316805311	94.2403082206	69.4669060954	79.8093134433	68.5501520644	81.4831880224	69.2208047419	60.2791984873	72.561696895	75.0639158822	71.4684570376	65.8187367858	72.2178205854	83.0103968414	69.0919426971	72.6723922406	72.0897295367	70.1982074214	72.1651790452
64.9666007794	60.6551833484	72.2955554793	69.3574028338	41.4278719627	69.4669060954	94.2403082206	74.1528574106	61.5146441147	63.6246916409	61.7417510189	48.8956202726	60.3435900098	63.7834240144	66.7274528509	62.5813381919	61.7355487411	70.0664048833	53.7571110132	54.4913599896	62.3277011457	51.1210038102	58.3746035845
67.8059704664	69.1211112586	78.4960528268	73.9204911113	54.483983318	79.8093134433	74.1528574106	94.2403082206	62.4040397437	71.6314424153	61.1623937015	53.5640235814	65.8631028139	72.1732944084	73.8715159288	66.7825391775	63.4561363884	75.5677720664	63.0576481974	70.2360896001	70.2862800805	60.167045809	74.0481941518
62.3160792218	52.34564416	66.9196570468	64.8113316829	49.8036063252	68.5501520644	61.5146441147	62.4040397437	94.2403082206	64.43039839	49.4360413676	45.8791517429	56.0811309156	62.4364122037	58.5118361715	49.7634214573	55.1158925941	68.4212903358	59.8716258436	57.144853245	59.9222311019	46.3518368825	59.1451075875
61.1094690966	68.0525187825	71.1256835184	77.188610949	56.7548566127	81.4831880224	63.6246916409	71.6314424153	64.43039839	94.2403082206	61.0360578179	56.9977414015	67.0534985844	63.5168544265	69.4497069515	54.3084037331	66.1605502802	78.4860994166	67.699396452	71.1147530628	65.3659181108	64.5678283175	69.1611200553
67.4380686291	73.3783055036	60.8828968395	64.7618950612	53.1341688645	69.2208047419	61.7417510189	61.1623937015	49.4360413676	61.0360578179	94.2403082206	64.2665525327	72.5071423671	52.1360711077	72.3793279687	57.3017530709	63.4067878389	72.1418427634	57.7603476184	63.095939583	48.0652984892	73.7506052274	64.2816920796
57.2848836427	78.9995844906	45.7324969612	62.2204595372	63.5802940948	60.2791984873	48.8956202726	53.5640235814	45.8791517429	56.9977414015	64.2665525327	94.2403082206	75.1663216588	39.7623979563	72.4335392612	40.173881776	75.7076182276	62.2149986125	72.933637856	70.4976658648	46.3772980717	74.8234984866	63.8900225232
67.6825262248	83.9701972262	61.2077999292	70.1758437319	79.3520652179	72.561696895	60.3435900098	65.8631028139	56.0811309156	67.0534985844	72.5071423671	75.1663216588	94.2403082206	57.536503621	75.2475165715	57.7669907116	81.5819790858	76.5123233581	80.621278028	73.1199996354	57.4774120441	83.2694627325	66.579725526
64.1955276666	55.5268113591	74.3007646809	63.4470160569	49.478722303	75.0639158822	63.7834240144	72.1732944084	62.4364122037	63.5168544265	52.1360711077	39.7623979563	57.536503621	94.2403082206	56.0026957696	66.7966636458	58.8329887901	70.7755384233	59.5102789292	58.8222602552	72.1019311363	52.2977376294	63.8880265445
66.095807401	79.1370532457	72.2319424416	77.5129982807	64.5198804839	71.4684570376	66.7274528509	73.8715159288	58.5118361715	69.4497069515	72.3793279687	72.4335392612	75.2475165715	56.0026957696	94.2403082206	49.9657477417	72.2939303393	80.264228832	67.6878938183	79.1380944954	56.853030825	74.6639371129	77.2369507809
59.9882336723	57.906190791	59.4795644684	56.7793787668	47.2473764337	65.8187367858	62.5813381919	66.7825391775	49.7634214573	54.3084037331	57.3017530709	40.173881776	57.7669907116	66.7966636458	49.9657477417	94.2403082206	55.777509555	63.1163252625	45.4071482821	46.1245432597	54.5729029837	54.5356521502	56.9664912823
65.4844091009	78.5395084034	54.1355475462	74.4104394227	72.3300456756	72.2178205854	61.7355487411	63.4561363884	55.1158925941	66.1605502802	63.4067878389	75.7076182276	81.5819790858	58.8329887901	72.2939303393	55.777509555	94.2403082206	74.0243689158	77.312626734	69.3826951723	60.8493181609	79.7152887143	62.4570797827
73.050088172	76.3875539485	78.7625365793	80.5580153912	70.2766313418	83.0103968414	70.0664048833	75.5677720664	68.4212903358	78.4860994166	72.1418427634	62.2149986125	76.5123233581	70.7755384233	80.264228832	63.1163252625	74.0243689158	94.2403082206	68.0502293379	75.3519919577	68.9189224903	72.4729361558	74.0498457838
63.7186188675	75.2077311373	56.7846036839	66.7253623988	68.4535427329	69.0919426971	53.7571110132	63.0576481974	59.8716258436	67.699396452	57.7603476184	72.933637856	80.621278028	59.5102789292	67.6878938183	45.4071482821	77.312626734	68.0502293379	94.2403082206	75.3299308037	59.7906585846	73.3052631406	67.3422148824
62.4304603384	76.6215832808	70.7920221123	76.272949169	65.5466977365	72.6723922406	54.4913599896	70.2360896001	57.144853245	71.1147530628	63.095939583	70.4976658648	73.1199996354	58.8222602552	79.1380944954	46.1245432597	69.3826951723	75.3519919577	75.3299308037	94.2403082206	57.1179365354	75.4811261417	82.0864313008
59.2165604876	64.1301005824	73.0675364533	67.3511635182	55.4215242335	72.0897295367	62.3277011457	70.2862800805	59.9222311019	65.3659181108	48.0652984892	46.3772980717	57.4774120441	72.1019311363	56.853030825	54.5729029837	60.8493181609	68.9189224903	59.7906585846	57.1179365354	94.2403082206	49.0782421296	57.0675563405
63.0447387069	81.1170554316	54.9646482186	71.4193107036	71.692098131	70.1982074214	51.1210038102	60.167045809	46.3518368825	64.5678283175	73.7506052274	74.8234984866	83.2694627325	52.2977376294	74.6639371129	54.5356521502	79.7152887143	72.4729361558	73.3052631406	75.4811261417	49.0782421296	94.2403082206	74.5748316758
64.5548772957	69.7717047953	72.2757704229	75.655540319	60.6144048418	72.1651790452	58.3746035845	74.0481941518	59.1451075875	69.1611200553	64.2816920796	63.8900225232	66.579725526	63.8880265445	77.2369507809	56.9664912823	62.4570797827	74.0498457838	67.3422148824	82.0864313008	57.0675563405	74.5748316758	94.2403082206
Genotype stats (X^T * X): 	19.4901960784
Gene expression - Genotype stats (Y^T * X): 
-13.9877596987	-12.4260700896	-12.6982717819	-11.9207569601	-9.39691827981	-15.9182123677	-12.2132951159	-13.5372306865	-9.23939348022	-14.1402301959	-12.2228078087	-11.5621526452	-12.0682652449	-8.98035243965	-12.1843633037	-7.55401959107	-10.3190391459	-12.9048225801	-11.8415760503	-13.1738540005	-11.8640349448	-9.19577441171	-12.0653196412
