Tissue	braincerebellum
N_samples	102
Chr	1
Gene	ENSG00000184292.5
SNP	rs191145673
Gene_list	ENSG00000125780.11	ENSG00000178363.3	ENSG00000189001.6	ENSG00000171346.9	ENSG00000124466.8	ENSG00000185479.5	ENSG00000186081.7	ENSG00000170423.8	ENSG00000184292.5	ENSG00000136155.12	ENSG00000136689.14	ENSG00000121552.3	ENSG00000167656.4	ENSG00000133710.11	ENSG00000169509.5	ENSG00000163207.5	ENSG00000169469.7	ENSG00000203785.4	ENSG00000189334.4	ENSG00000182795.12
Gene expression stats (Y^T * Y): 
94.2403082206	53.0198467948	29.2030073413	38.0841627286	49.9973394238	87.6746085826	28.632985559	82.1579320251	56.5708694246	53.6073585466	76.395798495	78.3760690745	53.5254462793	69.872373412	78.7072679267	65.5934920088	69.3973316761	66.5036241674	67.4770676311	49.4465856225
53.0198467948	94.2403082206	43.7102480871	45.6461185625	56.3223016838	54.3417371236	45.9492274116	61.3436106852	59.3296445057	45.9091120323	53.6828835294	53.2689858687	57.5053632533	55.5331864054	47.2332001567	58.8361585092	55.7405852307	56.5557877177	49.8854320469	32.6482156392
29.2030073413	43.7102480871	94.2403082206	58.9424340273	64.3136251906	32.1216619566	66.6175087434	42.9845243518	65.6027871405	49.5451427591	39.3845399718	34.4213272442	59.4240772076	58.1756678762	32.2368877742	56.1798764057	38.9654954297	52.1752779161	44.4467687894	31.998172703
38.0841627286	45.6461185625	58.9424340273	94.2403082206	55.9554957579	41.8061236122	58.7931621817	51.7387897725	60.6240243517	57.3356259157	35.9474179199	43.4241305905	56.9880655216	59.3661109047	37.2558669716	50.4309858053	49.2780991306	51.6389886025	51.2245127974	40.4763165513
49.9973394238	56.3223016838	64.3136251906	55.9554957579	94.2403082206	55.1060894578	59.5184459324	60.7472147823	65.8573090906	49.4182198171	53.8177645775	54.7973226482	68.0231543069	67.8606806271	57.2730084175	63.9988350402	53.4099628897	70.7668053693	59.7679503856	43.0722894038
87.6746085826	54.3417371236	32.1216619566	41.8061236122	55.1060894578	94.2403082206	34.1095820203	83.0380302174	60.1939462456	54.4926106337	78.5713772408	79.2039863755	53.7311706962	73.0766057832	79.9310856812	66.9998901233	72.9781557434	69.580209485	68.6021284694	51.993870962
28.632985559	45.9492274116	66.6175087434	58.7931621817	59.5184459324	34.1095820203	94.2403082206	40.0233481686	65.4822038587	49.1809505802	40.3932428265	45.2503656667	62.0547587248	52.8318407902	31.5486079708	52.5044859961	48.5597444739	58.037873584	51.3944890214	32.5602230447
82.1579320251	61.3436106852	42.9845243518	51.7387897725	60.7472147823	83.0380302174	40.0233481686	94.2403082206	67.79971295	62.8105064139	72.9747944972	75.2943476498	55.9645435284	77.7790185221	77.4325264356	70.3822557306	71.0603195664	68.4183344681	69.9222402011	58.2994579526
56.5708694246	59.3296445057	65.6027871405	60.6240243517	65.8573090906	60.1939462456	65.4822038587	67.79971295	94.2403082206	60.2824121128	60.3546536843	57.851052148	67.2364192011	71.4762321766	57.8865576195	67.772504892	61.1958607742	69.941378051	62.7818113065	56.6212049526
53.6073585466	45.9091120323	49.5451427591	57.3356259157	49.4182198171	54.4926106337	49.1809505802	62.8105064139	60.2824121128	94.2403082206	51.8291087993	50.3771400593	57.7717727937	64.2997948136	52.6814941718	54.2526352191	55.0487258415	57.0924097776	60.0237098429	48.0742800347
