Tissue	skinsunexposedlowerleg
N_samples	299
Chr	20
Gene	ENSG00000101439.4
SNP	rs13044712
Gene_list	ENSG00000197766.3	ENSG00000132386.6	ENSG00000110651.7	ENSG00000125730.12	ENSG00000159403.11	ENSG00000111341.5	ENSG00000026025.9	ENSG00000101439.4	ENSG00000100097.7	ENSG00000064205.6	ENSG00000077942.13	ENSG00000142156.10	ENSG00000142173.10	ENSG00000087086.9	ENSG00000087245.8	ENSG00000135404.7	ENSG00000149131.11	ENSG00000011465.12	ENSG00000148180.12	ENSG00000197956.5	ENSG00000196154.7
Gene expression stats (Y^T * Y): 
289.277195889	189.870660291	159.745683174	188.205785773	204.242390919	202.516284981	184.738782212	223.4243121	178.67703826	211.122863299	228.829937136	174.186711838	213.112934755	174.543419927	151.240407085	157.934798999	168.527981857	221.884455796	217.346654152	174.851914523	132.185501198
189.870660291	289.277195889	124.711985271	219.24238102	243.949655183	156.179425901	164.30674472	194.502281295	136.483650394	208.123417655	204.493550509	141.978305404	186.802484949	203.733015187	184.894140298	179.587247462	209.579557196	211.224503554	152.575882976	147.410295129	85.9075850579
159.745683174	124.711985271	289.277195889	135.084037888	158.29602668	134.6784453	136.261754627	174.749714431	172.900816695	140.64409321	153.556890022	177.690677709	189.044178317	127.036421088	127.272794067	164.117793196	142.856644104	130.368785861	150.981225607	162.49778395	137.074940646
188.205785773	219.24238102	135.084037888	289.277195889	227.565876793	153.540843198	130.451370855	177.453197858	146.270330162	163.459327635	169.275038634	153.96221923	179.2410747	167.135271441	141.765707281	165.668595636	173.16836487	175.935695631	135.581956513	148.586027157	115.846373427
204.242390919	243.949655183	158.29602668	227.565876793	289.277195889	188.371261395	187.90954874	203.07983471	156.457964743	200.480056388	209.239060307	176.659174445	228.821126291	207.620989561	192.948662513	217.717627229	238.069140421	229.29421887	171.192782524	184.673408614	118.64606312
202.516284981	156.179425901	134.6784453	153.540843198	188.371261395	289.277195889	204.729776537	192.398321576	187.245189186	176.172616741	178.901808348	171.98761101	197.505765028	186.235916165	164.726100237	176.716134798	172.131643484	206.37100681	204.22732079	198.361580852	151.848363672
184.738782212	164.30674472	136.261754627	130.451370855	187.90954874	204.729776537	289.277195889	183.32022226	177.163850442	170.623121573	189.041813721	134.055618773	183.387478432	220.428734802	209.379580104	192.055328683	221.392997785	202.750583684	201.579097301	223.018592131	143.394655927
223.4243121	194.502281295	174.749714431	177.453197858	203.07983471	192.398321576	183.32022226	289.277195889	205.417413694	201.040224798	205.384689783	188.623081594	219.35993329	188.720366189	178.52649605	186.562639278	174.354511452	185.65633389	190.571211038	192.825646364	174.701099641
178.67703826	136.483650394	172.900816695	146.270330162	156.457964743	187.245189186	177.163850442	205.417413694	289.277195889	150.533330152	139.048244759	226.17917938	225.475357042	188.013141794	186.066512011	213.669314429	121.713056573	149.678497066	137.229825617	229.49867761	216.431784372
211.122863299	208.123417655	140.64409321	163.459327635	200.480056388	176.172616741	170.623121573	201.040224798	150.533330152	289.277195889	229.606446993	183.161781345	211.249107521	175.804775971	180.012685832	166.700508019	171.985766332	219.2427912	170.65982404	162.641018211	134.603965526
228.829937136	204.493550509	153.556890022	169.275038634	209.239060307	178.901808348	189.041813721	205.384689783	139.048244759	229.606446993	289.277195889	166.826182426	204.827287522	162.595871466	179.626240539	158.75192244	189.055019448	245.657278835	210.683161876	152.976679504	127.641157202
174.186711838	141.978305404	177.690677709	153.96221923	176.659174445	171.98761101	134.055618773	188.623081594	226.17917938	183.161781345	166.826182426	289.277195889	266.446542005	125.917333592	160.297810151	178.487765244	102.32139227	187.920119516	116.833932009	173.453624632	183.281026025
213.112934755	186.802484949	189.044178317	179.2410747	228.821126291	197.505765028	183.387478432	219.35993329	225.475357042	211.249107521	204.827287522	266.446542005	289.277195889	173.706918634	202.965249449	215.507503496	165.994590143	224.549203035	166.882772806	205.470257139	178.064001263
174.543419927	203.733015187	127.036421088	167.135271441	207.620989561	186.235916165	220.428734802	188.720366189	188.013141794	175.804775971	162.595871466	125.917333592	173.706918634	289.277195889	225.5072648	224.338606281	223.679138689	169.751274169	153.344964916	208.992921041	129.105452219
151.240407085	184.894140298	127.272794067	141.765707281	192.948662513	164.726100237	209.379580104	178.52649605	186.066512011	180.012685832	179.626240539	160.297810151	202.965249449	225.5072648	289.277195889	240.930953929	202.504409482	183.579002202	136.125097493	219.802649919	148.90560553
157.934798999	179.587247462	164.117793196	165.668595636	217.717627229	176.716134798	192.055328683	186.562639278	213.669314429	166.700508019	158.75192244	178.487765244	215.507503496	224.338606281	240.930953929	289.277195889	199.739925189	181.154442311	135.711948021	237.252536494	172.486194449
