Tissue	skinsunexposedlowerleg
N_samples	299
Chr	6
Gene	ENSG00000204539.3
SNP	rs7756290
Gene_list	ENSG00000178372.6	ENSG00000204539.3	ENSG00000204421.2	ENSG00000188508.6	ENSG00000161249.16	ENSG00000189001.6	ENSG00000188505.4	ENSG00000173801.12	ENSG00000105427.5	ENSG00000124466.8	ENSG00000244617.1	ENSG00000165953.5	ENSG00000126233.1	ENSG00000143520.6	ENSG00000169509.5	ENSG00000187180.3	ENSG00000159455.7	ENSG00000198854.4	ENSG00000203786.5	ENSG00000197084.4	ENSG00000186844.4	ENSG00000203782.5
Gene expression stats (Y^T * Y): 
289.277195889	203.501514713	209.713134705	193.042181631	208.530079323	183.715644055	148.751287752	160.665727695	227.002268615	183.88815957	192.947971614	149.930230516	209.773538767	150.448543861	179.597220342	143.994264839	158.43757768	164.195436594	164.407542906	178.867147261	155.099045799	212.950868095
203.501514713	289.277195889	234.05885528	183.457647598	214.85636712	220.886853883	198.424818219	189.610778926	220.78201869	176.910180311	228.220207339	207.184079798	193.919363687	196.985910604	196.470844016	192.677120403	211.603385025	217.743434041	231.520866841	218.664639978	201.298185023	214.691760404
209.713134705	234.05885528	289.277195889	226.308640988	216.723547636	231.265283556	195.601138599	181.435269092	237.90696038	182.309498646	215.600102479	189.284853033	176.646860144	198.090356304	189.573605964	167.176784431	192.186877233	205.894940775	208.43800605	205.670683621	187.596214974	223.10391956
193.042181631	183.457647598	226.308640988	289.277195889	221.11550822	244.542596298	159.675590313	159.788894246	221.731289771	153.900818239	192.947392106	132.95631714	168.399317376	158.384325243	179.898952439	152.123864437	173.580439841	176.046050687	167.015698837	182.962107491	173.886202566	205.869144997
208.530079323	214.85636712	216.723547636	221.11550822	289.277195889	231.133193892	158.37592861	235.224048263	219.827237683	214.798083953	169.030103962	182.719403721	214.393529046	126.045733947	156.382803484	131.216013331	161.923039238	174.775013965	163.324888869	159.819698317	149.225480691	206.990722514
183.715644055	220.886853883	231.265283556	244.542596298	231.133193892	289.277195889	190.440472183	181.265990837	226.832009355	166.579369755	214.465258371	154.308922203	162.048815973	169.835887563	183.275761703	166.506802093	193.862818684	198.716831701	196.427124625	197.435799085	188.856969257	225.375282792
148.751287752	198.424818219	195.601138599	159.675590313	158.37592861	190.440472183	289.277195889	99.7906101448	198.088639496	135.262235108	213.701432339	141.009313065	116.793613558	154.864981464	188.370212907	167.228362511	181.699673599	195.648892862	210.150045449	187.523478767	192.86362616	189.134402382
160.665727695	189.610778926	181.435269092	159.788894246	235.224048263	181.265990837	99.7906101448	289.277195889	169.822699087	228.206380233	123.205638125	162.386763672	177.473331854	95.4226237189	99.1242888276	92.1560139205	128.52674616	134.406326182	132.39279943	119.203454172	101.991513149	155.494131965
227.002268615	220.78201869	237.90696038	221.731289771	219.827237683	226.832009355	198.088639496	169.822699087	289.277195889	179.709695352	207.041077143	165.470320691	196.031254822	149.189275274	205.484455935	161.295834783	184.870321811	195.654737197	188.763602514	192.2353794	176.922301655	215.897128018
183.88815957	176.910180311	182.309498646	153.900818239	214.798083953	166.579369755	135.262235108	228.206380233	179.709695352	289.277195889	136.463493883	149.500305421	167.487639016	92.1474936188	103.532110453	98.3506677017	124.35574258	138.798814581	132.560093874	126.191265539	106.197128601	145.046603344
