Tissue	braincaudatebasalganglia
N_samples	98
Chr	20
Gene	ENSG00000125817.7
SNP	rs6116069
Gene_list	ENSG00000125817.7	ENSG00000129250.7	ENSG00000139197.6	ENSG00000129473.5	ENSG00000131242.11	ENSG00000105176.13	ENSG00000170759.10	ENSG00000078804.8	ENSG00000114853.9	ENSG00000154945.6	ENSG00000135720.8	ENSG00000124374.8	ENSG00000033327.8	ENSG00000166508.13	ENSG00000136938.8	ENSG00000107829.9	ENSG00000198585.7	ENSG00000126878.8	ENSG00000064393.11	ENSG00000144283.17	ENSG00000146063.14
Gene expression stats (Y^T * Y): 
90.3124531138	54.8108665822	54.3913538021	57.9411994715	60.3867937577	54.2660453427	61.3792523287	58.8275110288	66.8584868124	60.1818664626	58.2249745396	64.277496955	56.3808629527	67.6516683395	57.5037494399	71.2966501875	56.6265493076	55.2780115885	62.0388968748	56.7345200466	68.8646356545
54.8108665822	90.3124531138	21.2192426589	50.0737302829	43.2703799636	34.3780358321	49.1073126835	76.3315369014	44.980074864	58.1397156233	70.1625713463	58.5890553071	46.3490342895	51.9600564394	46.1316150123	56.0004076769	40.5034679097	62.8251846804	69.5197316289	68.7623527954	38.7029753776
54.3913538021	21.2192426589	90.3124531138	37.6103370857	43.7807959477	38.5754205153	29.5899851749	30.6322035952	39.6294593735	22.9967135633	21.9700586681	35.028180777	31.5581843889	47.9869864595	27.4238178953	44.0706963107	34.3122525902	21.8951433074	30.2559118235	29.5714245732	51.095233647
57.9411994715	50.0737302829	37.6103370857	90.3124531138	52.471491525	46.1810858339	51.0726457502	50.025163012	58.8143924321	56.7621060327	55.8012176631	60.4147907999	57.9758655383	55.119795768	44.3943540224	59.8692015061	60.1135815298	43.8352898072	62.7019458426	50.4111461245	57.7007394264
60.3867937577	43.2703799636	43.7807959477	52.471491525	90.3124531138	41.4034592578	52.2150613413	46.2559750713	42.2936011088	35.9406385576	38.7877133975	66.4844312014	58.113469984	45.1585493427	51.3592024533	64.4231720643	58.5770191622	32.917086658	51.6545685383	49.833679295	61.3845031919
54.2660453427	34.3780358321	38.5754205153	46.1810858339	41.4034592578	90.3124531138	52.9977265433	33.4333094182	40.1034051729	48.3956642694	38.0153154348	48.4540770303	46.6217589122	46.2464533495	49.1685559619	49.4769180988	44.0616979528	30.8859231239	40.4496648393	26.4315831225	54.1480626515
61.3792523287	49.1073126835	29.5899851749	51.0726457502	52.2150613413	52.9977265433	90.3124531138	50.1937457264	54.7299880974	69.3643087724	60.4458029741	72.180427564	59.8225113667	49.9221902038	40.793059109	65.695925456	52.5445832065	47.4428751408	63.7702261889	50.3265209957	58.909492462
58.8275110288	76.3315369014	30.6322035952	50.025163012	46.2559750713	33.4333094182	50.1937457264	90.3124531138	44.5600437103	56.9696185942	71.9589792235	65.3804959829	53.3801769461	51.560559845	41.7227314706	48.5644424715	35.9510309007	70.5563670196	76.4173947523	71.8196212224	42.3594830383
66.8584868124	44.980074864	39.6294593735	58.8143924321	42.2936011088	40.1034051729	54.7299880974	44.5600437103	90.3124531138	57.8180696523	51.7415831214	49.7037628641	51.6594734526	56.1787226672	29.0236715487	58.1062410832	40.9463966528	40.8387434454	57.0908541924	39.5993577043	49.6467904954
60.1818664626	58.1397156233	22.9967135633	56.7621060327	35.9406385576	48.3956642694	69.3643087724	56.9696185942	57.8180696523	90.3124531138	73.7908703985	63.5660461755	49.4917689209	55.7950422632	40.1525976656	60.3652946917	42.3206022556	62.8471016858	72.9140672033	56.12044664	39.0031119418
58.2249745396	70.1625713463	21.9700586681	55.8012176631	38.7877133975	38.0153154348	60.4458029741	71.9589792235	51.7415831214	73.7908703985	90.3124531138	62.0333477004	50.9390476532	57.9899494836	40.4431139685	52.9581161815	36.9610663791	71.4337244791	78.3291406593	72.0264432241	39.8122321329
64.277496955	58.5890553071	35.028180777	60.4147907999	66.4844312014	48.4540770303	72.180427564	65.3804959829	49.7037628641	63.5660461755	62.0333477004	90.3124531138	68.9059337728	54.4310229514	45.9135034303	70.0898269989	64.3112204341	53.3747434033	74.3901936133	66.039142032	62.8042456197
56.3808629527	46.3490342895	31.5581843889	57.9758655383	58.113469984	46.6217589122	59.8225113667	53.3801769461	51.6594734526	49.4917689209	50.9390476532	68.9059337728	90.3124531138	44.0317237587	43.2081403139	59.6336708198	60.5624455721	45.9733461255	60.5324287457	47.7866895158	56.5770039955
67.6516683395	51.9600564394	47.9869864595	55.119795768	45.1585493427	46.2464533495	49.9221902038	51.560559845	56.1787226672	55.7950422632	57.9899494836	54.4310229514	44.0317237587	90.3124531138	46.9924126461	62.2679751749	49.827737436	55.2878728825	55.2089170139	56.6580667626	65.7369450665
57.5037494399	46.1316150123	27.4238178953	44.3943540224	51.3592024533	49.1685559619	40.793059109	41.7227314706	29.0236715487	40.1525976656	40.4431139685	45.9135034303	43.2081403139	46.9924126461	90.3124531138	62.65097342	58.3981950968	33.9235882828	38.9352945371	43.7693074423	51.0671278432
71.2966501875	56.0004076769	44.0706963107	59.8692015061	64.4231720643	49.4769180988	65.695925456	48.5644424715	58.1062410832	60.3652946917	52.9581161815	70.0898269989	59.6336708198	62.2679751749	62.65097342	90.3124531138	64.7835118283	41.3747636972	59.370758696	57.1843988333	66.1802011839
56.6265493076	40.5034679097	34.3122525902	60.1135815298	58.5770191622	44.0616979528	52.5445832065	35.9510309007	40.9463966528	42.3206022556	36.9610663791	64.3112204341	60.5624455721	49.827737436	58.3981950968	64.7835118283	90.3124531138	27.3061298278	44.0973482038	42.3567447241	65.1541068934
55.2780115885	62.8251846804	21.8951433074	43.8352898072	32.917086658	30.8859231239	47.4428751408	70.5563670196	40.8387434454	62.8471016858	71.4337244791	53.3747434033	45.9733461255	55.2878728825	33.9235882828	41.3747636972	27.3061298278	90.3124531138	68.9506581257	69.1059910786	35.2147236701
62.0388968748	69.5197316289	30.2559118235	62.7019458426	51.6545685383	40.4496648393	63.7702261889	76.4173947523	57.0908541924	72.9140672033	78.3291406593	74.3901936133	60.5324287457	55.2089170139	38.9352945371	59.370758696	44.0973482038	68.9506581257	90.3124531138	72.0913106161	48.162595524
56.7345200466	68.7623527954	29.5714245732	50.4111461245	49.833679295	26.4315831225	50.3265209957	71.8196212224	39.5993577043	56.12044664	72.0264432241	66.039142032	47.7866895158	56.6580667626	43.7693074423	57.1843988333	42.3567447241	69.1059910786	72.0913106161	90.3124531138	44.4352886546
68.8646356545	38.7029753776	51.095233647	57.7007394264	61.3845031919	54.1480626515	58.909492462	42.3594830383	49.6467904954	39.0031119418	39.8122321329	62.8042456197	56.5770039955	65.7369450665	51.0671278432	66.1802011839	65.1541068934	35.2147236701	48.162595524	44.4352886546	90.3124531138
Genotype stats (X^T * X): 	43.9645187449
Gene expression - Genotype stats (Y^T * X): 
20.9950264727	7.7450608004	16.7074812161	5.05191542963	10.1236350923	11.3503743599	10.1009887711	13.5007471004	10.5272779088	13.5258167129	12.4801450419	9.59017249545	5.56215620697	22.8235813269	13.2332871547	17.7221188639	0.758843835529	13.7657847123	7.36010388138	9.90170724209	15.6420654776
