Tissue	braincaudatebasalganglia
N_samples	98
Chr	1
Gene	ENSG00000196187.7
SNP	rs7515156
Gene_list	ENSG00000129538.9	ENSG00000204655.7	ENSG00000126860.7	ENSG00000105695.10	ENSG00000173786.12	ENSG00000092529.18	ENSG00000250722.1	ENSG00000244274.3	ENSG00000124920.9	ENSG00000172508.6	ENSG00000054690.9	ENSG00000181409.7	ENSG00000070214.11	ENSG00000019144.12	ENSG00000136960.8	ENSG00000167123.14	ENSG00000164402.9	ENSG00000091513.10	ENSG00000107331.12	ENSG00000184144.5	ENSG00000117266.11	ENSG00000196187.7
Gene expression stats (Y^T * Y): 
90.3124531138	82.2395457488	67.5891495899	79.614084963	80.8925479838	76.9858842538	61.3389839333	83.8387955021	70.4432772009	75.7828402374	72.3616202423	70.4908055018	67.2209762196	64.5513245624	77.5048420452	71.2883494414	65.7957806696	81.050246207	72.8096526769	56.9313686968	69.1235129706	58.0120260752
82.2395457488	90.3124531138	72.3056669812	82.1863315257	81.9650458077	78.7889787746	65.7234361164	83.3063057981	79.7011307842	81.1837673633	80.7798246423	77.9013546441	69.0061613892	77.4044448027	82.9531389275	77.8291856955	73.6519865686	83.7192316132	78.8096169877	64.6836175807	75.424003451	66.1754570859
67.5891495899	72.3056669812	90.3124531138	64.1888902071	62.7992210864	66.7568572335	54.0764342344	63.4101965439	65.3930296655	63.7589309805	64.4494503578	62.2567837243	74.9093871411	59.2953186852	75.7801948306	59.9483076334	59.9865019613	70.686920167	63.933178866	60.0234740335	62.0927730603	57.0047942485
79.614084963	82.1863315257	64.1888902071	90.3124531138	80.887034985	73.366274767	55.5723677479	79.7166830644	76.2873626728	78.683445264	70.9857345792	80.7046563456	59.9178164407	71.2651686945	77.4706594447	74.4377203982	66.933786747	79.5347523098	76.7560141285	67.4233344075	67.9507000815	55.8196400478
80.8925479838	81.9650458077	62.7992210864	80.887034985	90.3124531138	71.7362375271	63.6736029273	81.7183340335	71.4783117994	76.4301136614	73.1927780263	73.1028744041	63.8133408374	74.4415244219	75.007790647	72.0240322061	63.0005224938	79.6193624134	71.5440548664	59.5180010925	63.6745155186	56.1773248517
76.9858842538	78.7889787746	66.7568572335	73.366274767	71.7362375271	90.3124531138	58.393808861	74.3487579854	75.4989464136	70.9699579899	75.6689633922	71.1466670095	68.1664706706	64.4237108368	78.2028201277	73.0720698062	62.1731612057	73.246406978	73.8954530793	61.7490403854	70.5385343851	58.7737559376
61.3389839333	65.7234361164	54.0764342344	55.5723677479	63.6736029273	58.393808861	90.3124531138	66.2991528056	53.7416063721	53.8786256898	57.1764949496	46.1948799758	54.5802306946	47.06033148	66.8031985952	49.2938345166	58.537998819	71.1352825935	53.5463933841	48.7750344601	62.2865935327	55.2128340236
83.8387955021	83.3063057981	63.4101965439	79.7166830644	81.7183340335	74.3487579854	66.2991528056	90.3124531138	70.2314731698	74.2885594505	70.8714820233	68.9443068981	64.6728202042	67.3239424611	76.8266383022	70.9282666929	73.1342681469	80.9541733461	74.93439897	61.6898998504	73.3298873707	55.5576928748
70.4432772009	79.7011307842	65.3930296655	76.2873626728	71.4783117994	75.4989464136	53.7416063721	70.2314731698	90.3124531138	73.6283654076	77.9389553883	79.3601396438	63.8656280599	71.7546064273	80.8419304083	75.3631254169	65.6823325989	74.5888289907	77.3059458514	69.3494659056	74.4285102531	64.5476704679
75.7828402374	81.1837673633	63.7589309805	78.683445264	76.4301136614	70.9699579899	53.8786256898	74.2885594505	73.6283654076	90.3124531138	78.9239950094	79.116798918	61.5878663223	78.2248140947	74.9088464851	80.8446872258	67.2108278939	76.4168524175	75.3607040916	66.5487645399	70.0570250267	70.21485073
72.3616202423	80.7798246423	64.4494503578	70.9857345792	73.1927780263	75.6689633922	57.1764949496	70.8714820233	77.9389553883	78.9239950094	90.3124531138	76.5040234553	64.1065639342	77.7093977203	75.964282921	81.3621132905	62.5459094521	73.7361879832	78.9224173873	61.7830590231	73.6367234199	72.4764990863
70.4908055018	77.9013546441	62.2567837243	80.7046563456	73.1028744041	71.1466670095	46.1948799758	68.9443068981	79.3601396438	79.116798918	76.5040234553	90.3124531138	57.4789551596	76.9734019607	73.3025240351	79.6705561246	60.5343258095	70.7361867573	79.9539600879	65.5650934907	69.9232490613	64.7202039659
67.2209762196	69.0061613892	74.9093871411	59.9178164407	63.8133408374	68.1664706706	54.5802306946	64.6728202042	63.8656280599	61.5878663223	64.1065639342	57.4789551596	90.3124531138	55.827626763	75.1604006092	60.3619699783	65.9498748919	68.9492188906	60.0126714208	61.718296538	61.5774100067	54.8938694396
64.5513245624	77.4044448027	59.2953186852	71.2651686945	74.4415244219	64.4237108368	47.06033148	67.3239424611	71.7546064273	78.2248140947	77.7093977203	76.9734019607	55.827626763	90.3124531138	66.603252202	78.0081388422	59.0638525787	67.5272021646	72.1667250121	59.3818320601	65.0262403629	63.9937715119
77.5048420452	82.9531389275	75.7801948306	77.4706594447	75.007790647	78.2028201277	66.8031985952	76.8266383022	80.8419304083	74.9088464851	75.964282921	73.3025240351	75.1604006092	66.603252202	90.3124531138	72.5675928421	70.933259678	83.4378621846	73.6413683463	71.2278114905	75.9737643926	65.0002152399
71.2883494414	77.8291856955	59.9483076334	74.4377203982	72.0240322061	73.0720698062	49.2938345166	70.9282666929	75.3631254169	80.8446872258	81.3621132905	79.6705561246	60.3619699783	78.0081388422	72.5675928421	90.3124531138	65.9704312247	70.6935163366	78.5618789472	60.3695101907	74.7175998623	70.0520571531
65.7957806696	73.6519865686	59.9865019613	66.933786747	63.0005224938	62.1731612057	58.537998819	73.1342681469	65.6823325989	67.2108278939	62.5459094521	60.5343258095	65.9498748919	59.0638525787	70.933259678	65.9704312247	90.3124531138	70.3327739875	66.0223852948	62.365473885	74.891720002	56.9849854894
81.050246207	83.7192316132	70.686920167	79.5347523098	79.6193624134	73.246406978	71.1352825935	80.9541733461	74.5888289907	76.4168524175	73.7361879832	70.7361867573	68.9492188906	67.5272021646	83.4378621846	70.6935163366	70.3327739875	90.3124531138	73.2525365425	65.8107863818	74.7767292765	66.2738264636
72.8096526769	78.8096169877	63.933178866	76.7560141285	71.5440548664	73.8954530793	53.5463933841	74.93439897	77.3059458514	75.3607040916	78.9224173873	79.9539600879	60.0126714208	72.1667250121	73.6413683463	78.5618789472	66.0223852948	73.2525365425	90.3124531138	64.3157835268	78.4051895603	65.6974430858
56.9313686968	64.6836175807	60.0234740335	67.4233344075	59.5180010925	61.7490403854	48.7750344601	61.6898998504	69.3494659056	66.5487645399	61.7830590231	65.5650934907	61.718296538	59.3818320601	71.2278114905	60.3695101907	62.365473885	65.8107863818	64.3157835268	90.3124531138	65.6609171916	57.4353116752
69.1235129706	75.424003451	62.0927730603	67.9507000815	63.6745155186	70.5385343851	62.2865935327	73.3298873707	74.4285102531	70.0570250267	73.6367234199	69.9232490613	61.5774100067	65.0262403629	75.9737643926	74.7175998623	74.891720002	74.7767292765	78.4051895603	65.6609171916	90.3124531138	74.0511990234
58.0120260752	66.1754570859	57.0047942485	55.8196400478	56.1773248517	58.7737559376	55.2128340236	55.5576928748	64.5476704679	70.21485073	72.4764990863	64.7202039659	54.8938694396	63.9937715119	65.0002152399	70.0520571531	56.9849854894	66.2738264636	65.6974430858	57.4353116752	74.0511990234	90.3124531138
Genotype stats (X^T * X): 	38.2448979592
Gene expression - Genotype stats (Y^T * X): 
-10.5354731821	-12.1032732857	-17.4678756303	-7.51197874536	-11.2439498545	-12.3090384891	-10.3794752652	-8.43148130373	-10.2852887442	-15.5257984039	-16.9067262519	-15.700713212	-14.3100541433	-13.6913514006	-11.2723956573	-14.1731907638	-7.74746834912	-11.0673391895	-12.8261054238	-11.8796266794	-11.9178627772	-26.4817627398
