Tissue	skinnotsunexposedsuprapubic
N_samples	196
Chr	8
Gene	ENSG00000104332.7
SNP	rs10103297
Gene_list	ENSG00000177685.12	ENSG00000100994.7	ENSG00000141750.6	ENSG00000131771.9	ENSG00000171345.9	ENSG00000104332.7	ENSG00000104783.7	ENSG00000161798.6	ENSG00000135480.10	ENSG00000170421.7	ENSG00000111057.6	ENSG00000161634.7	ENSG00000124935.3	ENSG00000110484.6	ENSG00000116039.7	ENSG00000134873.5	ENSG00000104490.13	ENSG00000064651.9	ENSG00000159763.3	ENSG00000143153.8
Gene expression stats (Y^T * Y): 
187.052919224	105.841465961	128.39097251	138.472212051	133.237592804	117.670162055	133.991417419	147.110332177	128.177755574	116.162644294	114.284117407	118.857994526	114.29417516	111.147573989	131.836372992	93.510238323	111.725623131	114.971859014	118.402117305	121.172247522
105.841465961	187.052919224	108.559348492	108.19913916	111.003239893	120.439721699	102.998692328	100.997439668	108.453865421	116.215873763	119.300911967	93.2348413395	98.7673759668	95.765758796	104.107238209	85.3626639638	80.2394464791	98.2411441284	95.5943384937	129.484842482
128.39097251	108.559348492	187.052919224	160.031681371	143.007798684	135.296901823	148.997774819	146.049521841	124.645650201	136.713207898	145.936002782	101.380274653	102.733481288	102.939843641	121.506801369	125.546667157	135.439695158	143.400104963	106.932733547	133.605988363
138.472212051	108.19913916	160.031681371	187.052919224	146.131826875	145.950855487	161.056180785	165.805545885	129.77169129	142.315352232	152.420072569	121.459183969	120.803716318	122.588004688	131.425154619	126.570291126	148.360912655	161.615370661	116.531936385	144.827466448
133.237592804	111.003239893	143.007798684	146.131826875	187.052919224	137.468511761	129.976141681	163.587912815	165.245594491	152.989300603	146.826131294	136.185904658	145.60980083	146.350837651	117.185590751	92.2212010178	98.1804422358	117.59792081	135.394948992	140.054896872
117.670162055	120.439721699	135.296901823	145.950855487	137.468511761	187.052919224	129.896984707	143.729219285	129.459670165	147.348614711	143.985724853	115.646461819	122.560130101	125.11110928	116.522548907	114.88189678	113.898555879	144.686788151	115.332092151	150.549056366
133.991417419	102.998692328	148.997774819	161.056180785	129.976141681	129.896984707	187.052919224	148.769150674	113.100300474	126.156048664	134.598850696	99.6684637728	110.461620875	109.653229743	135.015640927	140.156799718	140.849345011	151.576871924	90.3679577265	131.90468235
147.110332177	100.997439668	146.049521841	165.805545885	163.587912815	143.729219285	148.769150674	187.052919224	152.10747219	143.897449734	143.513803386	146.654444349	146.536544401	146.830637046	128.478743178	109.538274562	124.314412471	143.178863298	135.508093015	137.423258092
128.177755574	108.453865421	124.645650201	129.77169129	165.245594491	129.459670165	113.100300474	152.10747219	187.052919224	164.038183213	152.925480095	145.99746237	143.839078712	150.659980723	98.9203844168	83.8782764761	89.9932808788	108.332003563	138.823500442	137.997471945
116.162644294	116.215873763	136.713207898	142.315352232	152.989300603	147.348614711	126.156048664	143.897449734	164.038183213	187.052919224	177.010699882	127.469789787	132.388044851	138.118913122	113.096394716	110.995745057	110.600533138	130.744655677	129.268884784	153.589326866
114.284117407	119.300911967	145.936002782	152.420072569	146.826131294	143.985724853	134.598850696	143.513803386	152.925480095	177.010699882	187.052919224	121.87250712	128.402349005	132.923804372	114.343171455	126.06367359	120.700501577	141.534343926	125.248512167	153.988328756
118.857994526	93.2348413395	101.380274653	121.459183969	136.185904658	115.646461819	99.6684637728	146.654444349	145.99746237	127.469789787	121.87250712	187.052919224	167.401304626	170.497022185	94.238169971	69.5743435282	80.2706890403	100.893415685	163.465212896	119.472951213
114.29417516	98.7673759668	102.733481288	120.803716318	145.60980083	122.560130101	110.461620875	146.536544401	143.839078712	132.388044851	128.402349005	167.401304626	187.052919224	181.813366753	97.61524588	80.1520473781	84.2880027037	107.868039884	156.177825992	124.207105993
111.147573989	95.765758796	102.939843641	122.588004688	146.350837651	125.11110928	109.653229743	146.830637046	150.659980723	138.118913122	132.923804372	170.497022185	181.813366753	187.052919224	90.4281092947	86.6940587121	84.1711396072	111.344533438	157.330155502	125.954698469
131.836372992	104.107238209	121.506801369	131.425154619	117.185590751	116.522548907	135.015640927	128.478743178	98.9203844168	113.096394716	114.343171455	94.238169971	97.61524588	90.4281092947	187.052919224	103.050996619	118.25355504	116.769924405	92.8453420942	134.541301492
93.510238323	85.3626639638	125.546667157	126.570291126	92.2212010178	114.88189678	140.156799718	109.538274562	83.8782764761	110.995745057	126.06367359	69.5743435282	80.1520473781	86.6940587121	103.050996619	187.052919224	134.664006985	143.555636138	69.2944379685	116.590358664
111.725623131	80.2394464791	135.439695158	148.360912655	98.1804422358	113.898555879	140.849345011	124.314412471	89.9932808788	110.600533138	120.700501577	80.2706890403	84.2880027037	84.1711396072	118.25355504	134.664006985	187.052919224	159.798372673	78.9774321812	121.624619565
114.971859014	98.2411441284	143.400104963	161.615370661	117.59792081	144.686788151	151.576871924	143.178863298	108.332003563	130.744655677	141.534343926	100.893415685	107.868039884	111.344533438	116.769924405	143.555636138	159.798372673	187.052919224	101.945816315	144.065229715
118.402117305	95.5943384937	106.932733547	116.531936385	135.394948992	115.332092151	90.3679577265	135.508093015	138.823500442	129.268884784	125.248512167	163.465212896	156.177825992	157.330155502	92.8453420942	69.2944379685	78.9774321812	101.945816315	187.052919224	123.022535313
121.172247522	129.484842482	133.605988363	144.827466448	140.054896872	150.549056366	131.90468235	137.423258092	137.997471945	153.589326866	153.988328756	119.472951213	124.207105993	125.954698469	134.541301492	116.590358664	121.624619565	144.065229715	123.022535313	187.052919224
Genotype stats (X^T * X): 	20.285096301
Gene expression - Genotype stats (Y^T * X): 
-7.19331636076	-3.99653223416	-9.83991756353	-13.5752190941	-4.5330063752	-14.2744114465	-9.60826759668	-8.9627261812	-1.85774170323	-6.68481940951	-9.08745788092	-4.02154619867	-0.720456472247	-1.76674002342	-8.84939863773	-7.54835090971	-15.6369099492	-16.7678169876	-5.38336392594	-9.80334461179
