Tissue	skinnotsunexposedsuprapubic
N_samples	196
Chr	11
Gene	ENSG00000177685.12
SNP	rs4963124
Gene_list	ENSG00000177685.12	ENSG00000074370.13	ENSG00000165795.16	ENSG00000141750.6	ENSG00000131771.9	ENSG00000171345.9	ENSG00000104332.7	ENSG00000104783.7	ENSG00000161798.6	ENSG00000135480.10	ENSG00000170421.7	ENSG00000111057.6	ENSG00000161634.7	ENSG00000124935.3	ENSG00000116039.7	ENSG00000111907.16	ENSG00000064651.9	ENSG00000159763.3	ENSG00000143153.8
Gene expression stats (Y^T * Y): 
187.052919224	134.310023948	119.681373416	128.39097251	138.472212051	133.237592804	117.670162055	133.991417419	147.110332177	128.177755574	116.162644294	114.284117407	118.857994526	114.29417516	131.836372992	130.975098579	114.971859014	118.402117305	121.172247522
134.310023948	187.052919224	118.996872699	131.858975521	145.522042045	121.029810214	111.243380958	138.481787201	140.924867709	125.098032149	136.186839193	141.760643116	107.369067697	110.138761754	129.000034906	110.655745595	132.369356395	108.802358839	132.981475174
119.681373416	118.996872699	187.052919224	101.795254748	121.675088684	127.124618902	107.477291354	114.410258641	128.613204849	117.815156316	104.349033542	103.285525087	93.0322196517	103.175618212	96.7857225503	100.791948866	104.208219876	90.1383012787	117.314426821
128.39097251	131.858975521	101.795254748	187.052919224	160.031681371	143.007798684	135.296901823	148.997774819	146.049521841	124.645650201	136.713207898	145.936002782	101.380274653	102.733481288	121.506801369	105.719618923	143.400104963	106.932733547	133.605988363
138.472212051	145.522042045	121.675088684	160.031681371	187.052919224	146.131826875	145.950855487	161.056180785	165.805545885	129.77169129	142.315352232	152.420072569	121.459183969	120.803716318	131.425154619	121.609356988	161.615370661	116.531936385	144.827466448
133.237592804	121.029810214	127.124618902	143.007798684	146.131826875	187.052919224	137.468511761	129.976141681	163.587912815	165.245594491	152.989300603	146.826131294	136.185904658	145.60980083	117.185590751	105.006622659	117.59792081	135.394948992	140.054896872
117.670162055	111.243380958	107.477291354	135.296901823	145.950855487	137.468511761	187.052919224	129.896984707	143.729219285	129.459670165	147.348614711	143.985724853	115.646461819	122.560130101	116.522548907	110.143254055	144.686788151	115.332092151	150.549056366
133.991417419	138.481787201	114.410258641	148.997774819	161.056180785	129.976141681	129.896984707	187.052919224	148.769150674	113.100300474	126.156048664	134.598850696	99.6684637728	110.461620875	135.015640927	118.280377532	151.576871924	90.3679577265	131.90468235
147.110332177	140.924867709	128.613204849	146.049521841	165.805545885	163.587912815	143.729219285	148.769150674	187.052919224	152.10747219	143.897449734	143.513803386	146.654444349	146.536544401	128.478743178	116.090580583	143.178863298	135.508093015	137.423258092
128.177755574	125.098032149	117.815156316	124.645650201	129.77169129	165.245594491	129.459670165	113.100300474	152.10747219	187.052919224	164.038183213	152.925480095	145.99746237	143.839078712	98.9203844168	100.739333379	108.332003563	138.823500442	137.997471945
116.162644294	136.186839193	104.349033542	136.713207898	142.315352232	152.989300603	147.348614711	126.156048664	143.897449734	164.038183213	187.052919224	177.010699882	127.469789787	132.388044851	113.096394716	102.875827717	130.744655677	129.268884784	153.589326866
114.284117407	141.760643116	103.285525087	145.936002782	152.420072569	146.826131294	143.985724853	134.598850696	143.513803386	152.925480095	177.010699882	187.052919224	121.87250712	128.402349005	114.343171455	106.217518165	141.534343926	125.248512167	153.988328756
118.857994526	107.369067697	93.0322196517	101.380274653	121.459183969	136.185904658	115.646461819	99.6684637728	146.654444349	145.99746237	127.469789787	121.87250712	187.052919224	167.401304626	94.238169971	95.9255130988	100.893415685	163.465212896	119.472951213
114.29417516	110.138761754	103.175618212	102.733481288	120.803716318	145.60980083	122.560130101	110.461620875	146.536544401	143.839078712	132.388044851	128.402349005	167.401304626	187.052919224	97.61524588	94.817463805	107.868039884	156.177825992	124.207105993
131.836372992	129.000034906	96.7857225503	121.506801369	131.425154619	117.185590751	116.522548907	135.015640927	128.478743178	98.9203844168	113.096394716	114.343171455	94.238169971	97.61524588	187.052919224	104.99941169	116.769924405	92.8453420942	134.541301492
130.975098579	110.655745595	100.791948866	105.719618923	121.609356988	105.006622659	110.143254055	118.280377532	116.090580583	100.739333379	102.875827717	106.217518165	95.9255130988	94.817463805	104.99941169	187.052919224	111.330623267	90.8720035087	122.358825718
114.971859014	132.369356395	104.208219876	143.400104963	161.615370661	117.59792081	144.686788151	151.576871924	143.178863298	108.332003563	130.744655677	141.534343926	100.893415685	107.868039884	116.769924405	111.330623267	187.052919224	101.945816315	144.065229715
118.402117305	108.802358839	90.1383012787	106.932733547	116.531936385	135.394948992	115.332092151	90.3679577265	135.508093015	138.823500442	129.268884784	125.248512167	163.465212896	156.177825992	92.8453420942	90.8720035087	101.945816315	187.052919224	123.022535313
121.172247522	132.981475174	117.314426821	133.605988363	144.827466448	140.054896872	150.549056366	131.90468235	137.423258092	137.997471945	153.589326866	153.988328756	119.472951213	124.207105993	134.541301492	122.358825718	144.065229715	123.022535313	187.052919224
Genotype stats (X^T * X): 	74.0424023827
Gene expression - Genotype stats (Y^T * X): 
-29.5143939132	-31.2282134084	-20.9929765115	-22.192683601	-27.7398207503	-30.2497947271	-34.9367928028	-22.46610101	-28.816533248	-31.8194675235	-29.8926860593	-29.5203861425	-32.1201274781	-32.4650647484	-35.266932542	-28.1886249073	-22.740719726	-31.167405	-32.6438354292
