Tissue	skinnotsunexposedsuprapubic
N_samples	196
Chr	18
Gene	ENSG00000176194.13
SNP	rs56144221
Gene_list	ENSG00000139182.9	ENSG00000179593.11	ENSG00000176194.13	ENSG00000101474.7	ENSG00000142046.10	ENSG00000130208.5	ENSG00000167315.13	ENSG00000012660.9	ENSG00000185640.5	ENSG00000149485.12	ENSG00000134824.9	ENSG00000069482.6	ENSG00000151365.2	ENSG00000103740.5	ENSG00000119915.4	ENSG00000095321.12	ENSG00000162877.8
Gene expression stats (Y^T * Y): 
187.052919224	108.924298692	117.988712562	118.116947183	115.387333216	81.7674140328	111.272003462	127.942734121	86.7211177147	149.722804019	87.6788985277	103.415371254	127.484363833	100.183367716	119.82445395	113.394762257	111.542909137
108.924298692	187.052919224	134.484997333	140.155907331	145.636198968	140.585805861	90.2008959094	115.590190445	151.180266952	123.450477115	154.277477783	152.653078267	147.47032756	144.320379601	150.542545371	125.739665913	153.422713667
117.988712562	134.484997333	187.052919224	142.532273604	131.445564095	123.234232837	114.156920433	123.155155942	134.399132232	127.395557982	126.797000651	137.580907639	145.656046094	128.928484255	142.132426595	125.934117818	143.257512165
118.116947183	140.155907331	142.532273604	187.052919224	138.632400959	129.445840869	110.516060884	140.09627002	131.185759022	139.751864906	133.439836581	134.633940684	158.012869152	139.469658434	140.635892058	125.072274785	142.430126011
115.387333216	145.636198968	131.445564095	138.632400959	187.052919224	126.840737728	94.0992970541	110.859430393	131.592859386	129.22876122	132.102319038	148.05521764	141.200800968	132.393142339	151.357302415	126.84422974	141.278996271
81.7674140328	140.585805861	123.234232837	129.445840869	126.840737728	187.052919224	68.3411659785	89.9930724554	159.91450913	90.9030071996	155.892330185	133.905563804	126.114648629	132.292496489	127.55729634	97.9622519758	131.210064148
111.272003462	90.2008959094	114.156920433	110.516060884	94.0992970541	68.3411659785	187.052919224	109.980754105	69.7581075758	122.113560657	68.1665715512	89.7389197503	91.3164151323	114.159550603	108.302650653	108.068558609	92.7728705994
127.942734121	115.590190445	123.155155942	140.09627002	110.859430393	89.9930724554	109.980754105	187.052919224	88.7509234386	150.883794652	91.8623630253	116.221609694	136.832731628	104.376829212	121.111782584	115.2105712	122.763142021
86.7211177147	151.180266952	134.399132232	131.185759022	131.592859386	159.91450913	69.7581075758	88.7509234386	187.052919224	91.3108257543	170.443337586	144.384028657	134.888535205	145.302903169	139.250001946	99.1754838391	146.230454993
149.722804019	123.450477115	127.395557982	139.751864906	129.22876122	90.9030071996	122.113560657	150.883794652	91.3108257543	187.052919224	95.3277609652	121.379300192	147.591701914	110.343716619	136.882373507	133.896422212	134.036430703
87.6788985277	154.277477783	126.797000651	133.439836581	132.102319038	155.892330185	68.1665715512	91.8623630253	170.443337586	95.3277609652	187.052919224	140.806293859	140.211559086	138.12216989	133.953165818	98.6286764831	148.656792204
103.415371254	152.653078267	137.580907639	134.633940684	148.05521764	133.905563804	89.7389197503	116.221609694	144.384028657	121.379300192	140.806293859	187.052919224	149.795288226	131.395235504	170.358951745	147.682010891	161.802278965
127.484363833	147.47032756	145.656046094	158.012869152	141.200800968	126.114648629	91.3164151323	136.832731628	134.888535205	147.591701914	140.211559086	149.795288226	187.052919224	128.369902803	150.073234226	130.303251891	154.428453238
100.183367716	144.320379601	128.928484255	139.469658434	132.393142339	132.292496489	114.159550603	104.376829212	145.302903169	110.343716619	138.12216989	131.395235504	128.369902803	187.052919224	133.935747489	106.095811825	142.968608684
119.82445395	150.542545371	142.132426595	140.635892058	151.357302415	127.55729634	108.302650653	121.111782584	139.250001946	136.882373507	133.953165818	170.358951745	150.073234226	133.935747489	187.052919224	149.322111071	160.967870879
113.394762257	125.739665913	125.934117818	125.072274785	126.84422974	97.9622519758	108.068558609	115.2105712	99.1754838391	133.896422212	98.6286764831	147.682010891	130.303251891	106.095811825	149.322111071	187.052919224	130.568829338
111.542909137	153.422713667	143.257512165	142.430126011	141.278996271	131.210064148	92.7728705994	122.763142021	146.230454993	134.036430703	148.656792204	161.802278965	154.428453238	142.968608684	160.967870879	130.568829338	187.052919224
Genotype stats (X^T * X): 	84.6305551224
Gene expression - Genotype stats (Y^T * X): 
6.0944688123	2.83560207015	40.6338410363	14.9257400797	7.10105666195	4.53824791176	10.4240263238	15.6322307113	5.78592185147	8.98119296461	1.59264964771	15.2223544138	13.2709538083	8.17864075879	11.2599330478	10.5599657643	12.8591569524
