Tissue	skinnotsunexposedsuprapubic
N_samples	196
Chr	3
Gene	ENSG00000144655.10
SNP	rs4234137
Gene_list	ENSG00000167470.8	ENSG00000177426.16	ENSG00000171223.4	ENSG00000160888.6	ENSG00000130522.4	ENSG00000124762.9	ENSG00000144655.10	ENSG00000128016.4	ENSG00000142178.7	ENSG00000173846.8	ENSG00000087074.7	ENSG00000123358.15	ENSG00000184557.3	ENSG00000148841.11	ENSG00000136997.10	ENSG00000148339.8	ENSG00000120738.7	ENSG00000118503.10	ENSG00000176597.7	ENSG00000159388.5	ENSG00000168264.6
Gene expression stats (Y^T * Y): 
187.052919224	82.0714258375	123.852901148	117.149526255	115.640437861	115.975213792	133.255297421	110.902812376	113.382455404	119.459727003	91.3732401631	106.373526141	88.7760444529	84.0455724475	105.443228498	98.4222741621	110.680080954	79.8372449454	77.8796185004	97.1229242295	123.820641052
82.0714258375	187.052919224	90.5337599874	100.368458872	60.7611352292	84.2396643608	114.532526697	81.711100896	43.7838795681	75.5303063506	78.8051006436	49.6959665812	96.7324602747	86.076048924	82.4184802989	82.207625624	117.618807308	82.2675813074	96.9544281253	80.1065481753	81.5809093897
123.852901148	90.5337599874	187.052919224	168.450594119	131.784404783	142.317841251	127.594620957	161.226999561	101.014545054	82.1180586836	148.670885689	91.4887186645	98.3740418359	84.7079331983	126.316065407	90.4278895467	142.338417244	101.279421117	104.698936399	126.249051727	98.544206627
117.149526255	100.368458872	168.450594119	187.052919224	118.519169271	129.179622072	117.108160145	141.252106242	76.0238338533	88.5566014747	138.718680295	67.3493612225	85.6171016648	79.8160966858	99.8233343664	83.496056303	150.279897391	91.1156260062	106.488909058	106.542465507	104.415143808
115.640437861	60.7611352292	131.784404783	118.519169271	187.052919224	121.646598126	122.402446219	136.115217983	120.825466798	88.3151860858	147.909562068	106.623281784	56.3001851178	80.4756028331	116.578423298	75.3803974439	99.4257874453	103.874236174	70.8796592212	102.160285903	124.039134823
115.975213792	84.2396643608	142.317841251	129.179622072	121.646598126	187.052919224	122.204939731	148.324517328	93.0618976202	78.4000125959	131.870169636	99.4714935131	108.561867703	90.717313247	115.465030579	95.5127455456	101.143725229	92.0417790279	81.6769653313	108.527988827	105.716416675
133.255297421	114.532526697	127.594620957	117.108160145	122.402446219	122.204939731	187.052919224	120.919567843	128.598822055	114.022508091	119.526800244	123.183280661	115.529564162	115.645005324	124.907325283	133.341406972	122.676651051	127.200513676	117.955646538	119.874259132	117.127663549
110.902812376	81.711100896	161.226999561	141.252106242	136.115217983	148.324517328	120.919567843	187.052919224	109.616507909	67.125238016	157.731968006	97.2157329359	91.5340654759	101.008736393	136.259571374	74.013783178	118.201442929	107.808934569	87.5408222741	132.405920994	107.092766638
113.382455404	43.7838795681	101.014545054	76.0238338533	120.825466798	93.0618976202	128.598822055	109.616507909	187.052919224	73.402481748	111.473417554	129.837036379	51.6807903379	104.376037679	137.654028701	87.6470220797	77.320656325	124.179408985	62.5082225332	117.490193158	115.754035523
119.459727003	75.5303063506	82.1180586836	88.5566014747	88.3151860858	78.4000125959	114.022508091	67.125238016	73.402481748	187.052919224	80.7030187612	81.7100210443	71.2755910694	62.1748702736	68.9843187513	105.16963017	102.601852466	101.436430417	73.4312323617	59.7019917973	91.7367355591
91.3732401631	78.8051006436	148.670885689	138.718680295	147.909562068	131.870169636	119.526800244	157.731968006	111.473417554	80.7030187612	187.052919224	84.8210654783	66.4056534046	82.5302297283	122.57579157	78.0568850723	115.01911758	125.202636782	82.1955797026	120.619620049	107.879382103
106.373526141	49.6959665812	91.4887186645	67.3493612225	106.623281784	99.4714935131	123.183280661	97.2157329359	129.837036379	81.7100210443	84.8210654783	187.052919224	71.8566488176	84.2311396612	101.70485033	109.298866264	80.6569799448	94.0272323284	54.4356417172	105.65533329	85.2180587996
88.7760444529	96.7324602747	98.3740418359	85.6171016648	56.3001851178	108.561867703	115.529564162	91.5340654759	51.6807903379	71.2755910694	66.4056534046	71.8566488176	187.052919224	56.8656658786	97.2491590266	87.7464261222	86.4371827415	80.9052550196	76.2964727355	66.6017811102	69.3522540883
84.0455724475	86.076048924	84.7079331983	79.8160966858	80.4756028331	90.717313247	115.645005324	101.008736393	104.376037679	62.1748702736	82.5302297283	84.2311396612	56.8656658786	187.052919224	97.6950132961	74.2807088809	81.8901882306	94.5281978766	78.0653419406	112.727315865	100.963286442
105.443228498	82.4184802989	126.316065407	99.8233343664	116.578423298	115.465030579	124.907325283	136.259571374	137.654028701	68.9843187513	122.57579157	101.70485033	97.2491590266	97.6950132961	187.052919224	82.7348712753	108.952019742	127.004475892	71.8060486584	117.808032811	112.693565734
98.4222741621	82.207625624	90.4278895467	83.496056303	75.3803974439	95.5127455456	133.341406972	74.013783178	87.6470220797	105.16963017	78.0568850723	109.298866264	87.7464261222	74.2807088809	82.7348712753	187.052919224	88.1327045967	101.376978784	83.7292812363	69.8971043793	71.0938701523
110.680080954	117.618807308	142.338417244	150.279897391	99.4257874453	101.143725229	122.676651051	118.201442929	77.320656325	102.601852466	115.01911758	80.6569799448	86.4371827415	81.8901882306	108.952019742	88.1327045967	187.052919224	102.116911764	105.236229575	118.460019465	91.7621385673
79.8372449454	82.2675813074	101.279421117	91.1156260062	103.874236174	92.0417790279	127.200513676	107.808934569	124.179408985	101.436430417	125.202636782	94.0272323284	80.9052550196	94.5281978766	127.004475892	101.376978784	102.116911764	187.052919224	79.7601162889	106.931871993	93.2827202172
77.8796185004	96.9544281253	104.698936399	106.488909058	70.8796592212	81.6769653313	117.955646538	87.5408222741	62.5082225332	73.4312323617	82.1955797026	54.4356417172	76.2964727355	78.0653419406	71.8060486584	83.7292812363	105.236229575	79.7601162889	187.052919224	85.7228684894	64.5194764778
97.1229242295	80.1065481753	126.249051727	106.542465507	102.160285903	108.527988827	119.874259132	132.405920994	117.490193158	59.7019917973	120.619620049	105.65533329	66.6017811102	112.727315865	117.808032811	69.8971043793	118.460019465	106.931871993	85.7228684894	187.052919224	81.2387743404
